,price,z,position
2013-11-01,3.513000011444092,-0.2692777295920777,0
2013-11-04,3.444999933242798,-0.5174267084938817,0
2013-11-05,3.4660000801086426,-0.7709625234157653,0
2013-11-06,3.497999906539917,-0.6897072504954052,0
2013-11-07,3.5190000534057617,-0.5675200234105952,0
2013-11-08,3.559000015258789,-0.4883201865090072,0
2013-11-11,3.5739998817443848,-0.33997359061878274,0
2013-11-12,3.617000102996826,-0.28623346207955064,0
2013-11-13,3.565999984741211,-0.130736610516637,0
2013-11-14,3.6050000190734863,-0.31376391517553265,0
2013-11-15,3.6600000858306885,-0.1695433086180728,0
2013-11-18,3.617000102996826,0.028884214176268776,0
2013-11-19,3.555999994277954,-0.12316037059726652,0
2013-11-20,3.6740000247955322,-0.34312218812265854,0
2013-11-21,3.7019999027252197,0.08579108437726105,0
2013-11-22,3.7679998874664307,0.1881189165392097,0
2013-11-25,3.7890000343322754,0.42189875505133684,0
2013-11-26,3.818000078201294,0.4938131656932774,0
2013-11-27,3.8949999809265137,0.5929007882330564,0
2013-11-29,3.9539999961853027,0.8506757497672596,0
2013-12-02,3.98799991607666,1.0409923778990453,0
2013-12-03,3.9760000705718994,1.1441764897936468,0
2013-12-04,3.9600000381469727,1.0971088054237528,0
2013-12-05,4.131999969482422,1.0370229610667892,0
2013-12-06,4.113999843597412,1.575177701608613,-1
2013-12-09,4.23199987411499,1.506030834339653,-1
2013-12-10,4.236999988555908,1.8483113690719737,-1
2013-12-11,4.336999893188477,1.8424273612427706,-1
2013-12-12,4.408999919891357,2.110893130551348,-1
2013-12-13,4.35099983215332,2.2856853869463194,-1
2013-12-16,4.2789998054504395,2.094274997231849,-1
2013-12-17,4.2870001792907715,1.8675420840057393,-1
2013-12-18,4.250999927520752,1.8702641605009935,-1
2013-12-19,4.460000038146973,1.7479364378921571,-1
2013-12-20,4.418000221252441,2.304881055519322,-1
2013-12-23,4.4629998207092285,2.160141183290105,-1
2013-12-24,4.415999889373779,2.25009397052667,-1
2013-12-26,4.433000087738037,2.0976100334208536,-1
2013-12-27,4.4070000648498535,2.1160905847182936,-1
2013-12-30,4.427000045776367,2.0227260251202486,-1
2013-12-31,4.230000019073486,2.0496824233201845,-1
2014-01-02,4.321000099182129,1.5054780042608726,-1
2014-01-03,4.303999900817871,1.738551545823972,-1
2014-01-06,4.306000232696533,1.6799463878379914,-1
2014-01-07,4.298999786376953,1.6706363223468397,-1
2014-01-08,4.216000080108643,1.638043485146848,-1
2014-01-09,4.005000114440918,1.4019582246956717,-1
2014-01-10,4.052999973297119,0.7988283428829487,-1
2014-01-13,4.27400016784668,0.9323815998345412,-1
2014-01-14,4.36899995803833,1.5455559495507716,-1
2014-01-15,4.324999809265137,1.7866068950330396,-1
2014-01-16,4.381999969482422,1.6512921577297464,-1
2014-01-17,4.326000213623047,1.7856609677808857,-1
2014-01-21,4.431000232696533,1.619690129506925,-1
2014-01-22,4.689000129699707,1.8762416956557288,-1
2014-01-23,4.730000019073486,2.4873500523526384,-1
2014-01-24,5.182000160217285,2.542504121530708,-1
2014-01-27,4.8470001220703125,3.4729578121885236,-1
2014-01-28,5.0329999923706055,2.688038177024061,-1
2014-01-29,5.557000160217285,3.03615926788506,-1
2014-01-30,5.011000156402588,3.968603885933311,-1
2014-01-31,4.942999839782715,2.835639742109693,-1
2014-02-03,4.90500020980835,2.650471428423371,-1
2014-02-04,5.375,2.5336280476760846,-1
2014-02-05,5.03000020980835,3.3744445245967403,-1
2014-02-06,4.931000232696533,2.6692932459035017,-1
2014-02-07,4.775000095367432,2.436794041433885,-1
2014-02-10,4.578999996185303,2.1009299116141458,-1
2014-02-11,4.823999881744385,1.681201344580848,-1
2014-02-12,4.822000026702881,2.1601931614507115,-1
2014-02-13,5.2230000495910645,2.133676379124343,-1
2014-02-14,5.214000225067139,2.847697522248596,-1
2014-02-18,5.551000118255615,2.788765019466622,-1
2014-02-19,6.14900016784668,3.306670389606059,-1
2014-02-20,6.064000129699707,4.105990720153718,-1
2014-02-21,6.135000228881836,3.857777080782334,-1
2014-02-24,5.445000171661377,3.839711672751051,-1
2014-02-25,5.0960001945495605,2.7728847032476094,-1
2014-02-26,4.855000019073486,2.185205441758872,-1
2014-02-27,4.511000156402588,1.761113026450876,-1
2014-02-28,4.609000205993652,1.138250318444895,-1
2014-03-03,4.492000102996826,1.3067058431547502,-1
2014-03-04,4.666999816894531,1.0836275950747924,-1
2014-03-05,4.5229997634887695,1.3901485831222393,-1
2014-03-06,4.6620001792907715,1.120257649713389,-1
2014-03-07,4.618000030517578,1.3603907781428561,-1
2014-03-10,4.651000022888184,1.2708873769495113,-1
2014-03-11,4.605000019073486,1.3185421008409126,-1
2014-03-12,4.489999771118164,1.2261719079525262,-1
2014-03-13,4.382999897003174,1.0095777603849345,-1
2014-03-14,4.425000190734863,0.804623854851178,-1
2014-03-17,4.535999774932861,0.8771850459640895,-1
2014-03-18,4.455999851226807,1.073510479028659,-1
2014-03-19,4.484000205993652,0.9214254384870243,-1
2014-03-20,4.36899995803833,0.966993904465297,-1
2014-03-21,4.313000202178955,0.7503784206411936,-1
2014-03-24,4.276000022888184,0.6414559848267624,-1
2014-03-25,4.410999774932861,0.5679883705244394,-1
2014-03-26,4.4019999504089355,0.8164072974070921,-1
2014-03-27,4.584000110626221,0.7954591656711703,-1
2014-03-28,4.485000133514404,1.1186677259555928,-1
2014-03-31,4.370999813079834,0.9362202561586338,-1
2014-04-01,4.276000022888184,0.7240007361222347,-1
2014-04-02,4.363999843597412,0.5433342152407469,-1
2014-04-03,4.46999979019165,0.7039608337459926,-1
2014-04-04,4.439000129699707,0.8926313039294315,-1
2014-04-07,4.47599983215332,0.8330352077875082,-1
2014-04-08,4.533999919891357,0.8956222092256714,-1
2014-04-09,4.585999965667725,0.9934423276510511,-1
2014-04-10,4.65500020980835,1.0789136663895693,-1
2014-04-11,4.619999885559082,1.191653926114436,-1
2014-04-14,4.559999942779541,1.1259717475682995,-1
2014-04-15,4.566999912261963,1.0166244613525288,-1
2014-04-16,4.53000020980835,1.0239018592554232,-1
2014-04-17,4.741000175476074,0.9555156664973916,-1
2014-04-21,4.697000026702881,1.3112415531730892,-1
2014-04-22,4.738999843597412,1.2330147426805658,-1
2014-04-23,4.730000019073486,1.296256924537115,-1
2014-04-24,4.704999923706055,1.2741370335904016,-1
2014-04-25,4.646999835968018,1.2252183579639133,-1
2014-04-28,4.795000076293945,1.122024930363645,-1
2014-04-29,4.830999851226807,1.3576219257721691,-1
2014-04-30,4.815000057220459,1.4085702029743974,-1
2014-05-01,4.718999862670898,1.3753501426564156,-1
2014-05-02,4.673999786376953,1.2140040112649406,-1
2014-05-05,4.688000202178955,1.1325531058598528,-1
2014-05-06,4.798999786376953,1.1480043405732914,-1
2014-05-07,4.739999771118164,1.3176304305987365,-1
2014-05-08,4.572000026702881,1.2137459152396175,-1
2014-05-09,4.531000137329102,0.9325991778776558,-1
2014-05-12,4.434000015258789,0.8588440358847621,-1
2014-05-13,4.357999801635742,0.6898914238719828,-1
2014-05-14,4.367000102996826,0.5550663511214294,-1
2014-05-15,4.468999862670898,0.5679078907464817,-1
2014-05-16,4.413000106811523,0.7395438796516199,-1
2014-05-19,4.46999979019165,0.6399987783758643,-1
2014-05-20,4.552000045776367,0.7335214971365694,-1
2014-05-21,4.4730000495910645,0.8666020110510717,-1
2014-05-22,4.359000205993652,0.731642512797047,-1
2014-05-23,4.40500020980835,0.5352496935364938,-1
2014-05-27,4.505000114440918,0.6131805642324107,-1
2014-05-28,4.61899995803833,0.7798840695298211,-1
2014-05-29,4.559000015258789,0.9634616249305379,-1
2014-05-30,4.541999816894531,0.8610490794031496,-1
2014-06-02,4.611999988555908,0.8282414673006168,-1
2014-06-03,4.629000186920166,0.937006244488342,-1
2014-06-04,4.639999866485596,0.958427053969675,-1
2014-06-05,4.701000213623047,0.9699574108590329,-1
2014-06-06,4.710000038146973,1.060281670460318,-1
2014-06-09,4.644999980926514,1.0664278846006088,-1
2014-06-10,4.53000020980835,0.9561355245584747,-1
2014-06-11,4.507999897003174,0.7644673852127165,-1
2014-06-12,4.76200008392334,0.7226690809122129,-1
2014-06-13,4.738999843597412,1.1202896611338289,-1
2014-06-16,4.706999778747559,1.0761613484689718,-1
2014-06-17,4.709000110626221,1.0181459422440922,-1
2014-06-18,4.658999919891357,1.0138361745623619,-1
2014-06-19,4.584000110626221,0.9286649948162014,-1
2014-06-20,4.531000137329102,0.8040835702267952,-1
2014-06-23,4.446000099182129,0.7136092232727932,-1
2014-06-24,4.534999847412109,0.5698208636802986,-1
2014-06-25,4.552999973297119,0.7097618001977043,-1
2014-06-26,4.400000095367432,0.7327673286595388,-1
2014-06-27,4.408999919891357,0.4769372922878416,-1
2014-06-30,4.460999965667725,0.4867173369579535,-1
2014-07-01,4.454999923706055,0.567494177391606,-1
2014-07-02,4.35699987411499,0.5520461587876073,-1
2014-07-03,4.406000137329102,0.38300540698591545,-1
2014-07-07,4.224999904632568,0.46103715735944023,-1
2014-07-08,4.203999996185303,0.14596524758466406,-1
2014-07-09,4.170000076293945,0.10565705865052556,-1
2014-07-10,4.119999885559082,0.04150762963251131,-1
2014-07-11,4.145999908447266,-0.051715800773196256,0
2014-07-14,4.146999835968018,-0.008898606779086729,0
2014-07-15,4.0970001220703125,-0.01095155068512617,0
2014-07-16,4.11899995803833,-0.10517720150557758,0
2014-07-17,3.9539999961853027,-0.06850930401695939,0
2014-07-18,3.9509999752044678,-0.37884146053843093,0
2014-07-21,3.8489999771118164,-0.385838090600329,0
2014-07-22,3.7720000743865967,-0.5834164736333354,0
2014-07-23,3.76200008392334,-0.7368470700402877,0
2014-07-24,3.8469998836517334,-0.757094232685703,0
2014-07-25,3.7809998989105225,-0.5903880144156846,0
2014-07-28,3.746999979019165,-0.7227313801146398,0
2014-07-29,3.808000087738037,-0.7937616716609471,0
2014-07-30,3.7860000133514404,-0.6765488983326602,0
2014-07-31,3.8410000801086426,-0.725817023736116,0
2014-08-01,3.7980000972747803,-0.6214405900007517,0
2014-08-04,3.8340001106262207,-0.7137408310129808,0
2014-08-05,3.8970000743865967,-0.6486829674708987,0
2014-08-06,3.933000087738037,-0.5310228583925936,0
2014-08-07,3.875999927520752,-0.4677628290387333,0
2014-08-08,3.9619998931884766,-0.5911846075423041,0
2014-08-11,3.9649999141693115,-0.42746503490556137,0
2014-08-12,3.9739999771118164,-0.431364209348936,0
2014-08-13,3.8310000896453857,-0.4218936179956637,0
2014-08-14,3.9059998989105225,-0.7254215081445556,0
2014-08-15,3.7760000228881836,-0.5774087854819593,0
2014-08-18,3.7920000553131104,-0.8589654184516275,0
2014-08-19,3.877000093460083,-0.832535874048344,0
2014-08-20,3.822999954223633,-0.6572426366413008,0
2014-08-21,3.8889999389648438,-0.7792951608413846,0
2014-08-22,3.8399999141693115,-0.6444777320294952,0
2014-08-25,3.937000036239624,-0.7545048537684196,0
2014-08-26,3.9110000133514404,-0.5532667339681588,0
2014-08-27,3.9570000171661377,-0.6145426262761311,0
2014-08-28,4.044000148773193,-0.522156080722574,0
2014-08-29,4.065000057220459,-0.3444570177569737,0
2014-09-02,3.890000104904175,-0.305534996137178,0
2014-09-03,3.8469998836517334,-0.6834528761403724,0
2014-09-04,3.819000005722046,-0.780867940343523,0
2014-09-05,3.7929999828338623,-0.8453584403887098,0
2014-09-08,3.875999927520752,-0.9077395172088949,0
2014-09-09,3.9839999675750732,-0.7284758058524655,0
2014-09-10,3.9539999961853027,-0.4976660513281757,0
2014-09-11,3.822999954223633,-0.5679676607430519,0
2014-09-12,3.8570001125335693,-0.8636796444637899,0
2014-09-15,3.930999994277954,-0.7906779002085876,0
2014-09-16,3.994999885559082,-0.6294016463739823,0
2014-09-17,4.013000011444092,-0.49214213617221214,0
2014-09-18,3.9100000858306885,-0.45619507007722077,0
2014-09-19,3.8369998931884766,-0.6860381188773664,0
2014-09-22,3.8499999046325684,-0.8527738554166654,0
2014-09-23,3.815999984741211,-0.8259399981766402,0
2014-09-24,3.9110000133514404,-0.907812244845251,0
2014-09-25,3.9709999561309814,-0.69904655250699,0
2014-09-26,3.9839999675750732,-0.5720823285743856,0
2014-09-29,4.1539998054504395,-0.5505135246463101,0
2014-09-30,4.120999813079834,-0.1838226081775544,0
2014-10-01,4.0229997634887695,-0.2617174103006559,0
2014-10-02,3.931999921798706,-0.48404524797043375,0
2014-10-03,4.039000034332275,-0.6975564027061729,0
2014-10-06,3.8980000019073486,-0.4617507497646201,0
2014-10-07,3.9570000171661377,-0.7938001105547071,0
2014-10-08,3.8550000190734863,-0.6613718767717351,0
2014-10-09,3.8450000286102295,-0.9043479791869738,0
2014-10-10,3.8589999675750732,-0.9316107281531627,0
2014-10-13,3.9159998893737793,-0.9006344438295991,0
2014-10-14,3.815999984741211,-0.7673621572698407,0
2014-10-15,3.799999952316284,-1.0067584557959235,0
2014-10-16,3.7960000038146973,-1.0458586762748503,0
2014-10-17,3.7660000324249268,-1.0561741554280257,0
2014-10-20,3.6700000762939453,-1.129855137765303,0
2014-10-21,3.7109999656677246,-1.3664848581902922,0
2014-10-22,3.6589999198913574,-1.2648539292267962,0
2014-10-23,3.621999979019165,-1.397926292591626,0
2014-10-24,3.622999906539917,-1.492212277873442,0
2014-10-27,3.561000108718872,-1.4894584056351716,0
2014-10-28,3.6489999294281006,-1.6443704937669934,1
2014-10-29,3.7279999256134033,-1.4212223151105265,1
2014-10-30,3.8269999027252197,-1.2296909679645478,1
2014-10-31,3.872999906539917,-0.9907574274662329,1
2014-11-03,4.046000003814697,-0.885567071597652,1
2014-11-04,4.129000186920166,-0.48515936169358287,1
2014-11-05,4.193999767303467,-0.3032892008025583,1
2014-11-06,4.4039998054504395,-0.16363962236115714,1
2014-11-07,4.4120001792907715,0.2964974118687992,0
2014-11-10,4.255000114440918,0.3074067985784897,0
2014-11-11,4.247000217437744,-0.05077724196204219,0
2014-11-12,4.184999942779541,-0.07626553035625412,0
2014-11-13,3.9769999980926514,-0.22741429624058737,0
2014-11-14,4.019999980926514,-0.7384563747763893,0
2014-11-17,4.341000080108643,-0.6393466508912734,0
2014-11-18,4.24399995803833,0.12014515193350656,0
2014-11-19,4.370999813079834,-0.11321205085529093,0
2014-11-20,4.488999843597412,0.1768553515394812,0
2014-11-21,4.265999794006348,0.4411400571318883,0
2014-11-24,4.151000022888184,-0.08443234440947474,0
2014-11-25,4.2820000648498535,-0.3695143276728701,0
2014-11-26,4.355000019073486,-0.05537320399105874,0
2014-11-28,4.0879998207092285,0.11391229345627493,0
2014-12-01,4.006999969482422,-0.5433724434890068,0
2014-12-02,3.874000072479248,-0.7515968876202664,0
2014-12-03,3.805000066757202,-1.0990218626993136,0
2014-12-04,3.6489999294281006,-1.2808253521522177,0
2014-12-05,3.802000045776367,-1.7026780662030707,1
2014-12-08,3.5950000286102295,-1.2729917648579294,1
2014-12-09,3.6519999504089355,-1.8302421368026007,1
2014-12-10,3.7060000896453857,-1.6548649778788334,1
2014-12-11,3.634000062942505,-1.4940066781269974,1
2014-12-12,3.7950000762939453,-1.6755028160995005,1
2014-12-15,3.7190001010894775,-1.2308288624490162,1
2014-12-16,3.61899995803833,-1.4213373623768113,1
2014-12-17,3.7019999027252197,-1.6769071374114342,1
2014-12-18,3.6419999599456787,-1.4403624827919135,1
2014-12-19,3.4639999866485596,-1.5875524349259673,1
2014-12-22,3.1440000534057617,-2.0529700217458653,1
2014-12-23,3.1710000038146973,-2.932810768530388,1
2014-12-24,3.0299999713897705,-2.7942813121579797,1
2014-12-26,3.006999969482422,-3.1454909970945093,1
2014-12-29,3.188999891281128,-3.1388091924459958,1
2014-12-30,3.0940001010894775,-2.5611175789737755,1
2014-12-31,2.8889999389648438,-2.7757957371608337,1
2015-01-02,3.003000020980835,-3.292292637948801,1
2015-01-05,2.881999969482422,-2.896876440820505,1
2015-01-06,2.937999963760376,-3.16628674320928,1
2015-01-07,2.871000051498413,-2.941940358646101,1
2015-01-08,2.927000045776367,-3.058211483707313,1
2015-01-09,2.946000099182129,-2.8449419602130126,1
2015-01-12,2.7950000762939453,-2.743018194313847,1
2015-01-13,2.943000078201294,-3.0796795858612067,1
2015-01-14,3.2330000400543213,-2.6387435729675044,1
2015-01-15,3.1579999923706055,-1.9115656279418833,1
2015-01-16,3.127000093460083,-2.059542150755542,1
2015-01-20,2.8310000896453857,-2.1041268582498205,1
2015-01-21,2.9739999771118164,-2.77601359105101,1
2015-01-22,2.8350000381469727,-2.3830674249970283,1
2015-01-23,2.9860000610351562,-2.674775050647171,1
2015-01-26,2.88100004196167,-2.2769704460148668,1
2015-01-27,2.9809999465942383,-2.4911638908164693,1
2015-01-28,2.865999937057495,-2.224933465301505,1
2015-01-29,2.7190001010894775,-2.4588023995269563,1
2015-01-30,2.690999984741211,-2.777861345702641,1
2015-02-02,2.680000066757202,-2.7967902904921207,1
2015-02-03,2.753999948501587,-2.7732577492585664,1
2015-02-04,2.6619999408721924,-2.5522355285739584,1
2015-02-05,2.5999999046325684,-2.7323693665575894,1
2015-02-06,2.5789999961853027,-2.8324502621744285,1
2015-02-09,2.5969998836517334,-2.830499931171955,1
2015-02-10,2.677000045776367,-2.735682531729978,1
2015-02-11,2.796999931335449,-2.5046691464077715,1
2015-02-12,2.7130000591278076,-2.205224765917457,1
2015-02-13,2.803999900817871,-2.3570271470142297,1
2015-02-17,2.759000062942505,-2.1337002396671063,1
2015-02-18,2.8310000896453857,-2.2058798764584377,1
2015-02-19,2.8340001106262207,-2.034401135151861,1
2015-02-20,2.9509999752044678,-2.0211103931093413,1
2015-02-23,2.878999948501587,-1.7720613299522139,1
2015-02-24,2.9019999504089355,-1.9177214583494198,1
2015-02-25,2.8940000534057617,-1.8555659529803554,1
2015-02-26,2.697000026702881,-1.8553753665195096,1
2015-02-27,2.7339999675750732,-2.2571457461288174,1
2015-03-02,2.697999954223633,-2.1454798692970294,1
2015-03-03,2.7119998931884766,-2.1956233793902347,1
2015-03-04,2.7690000534057617,-2.1360536477453773,1
2015-03-05,2.8410000801086426,-1.989026543497738,1
2015-03-06,2.8389999866485596,-1.8174036190715819,1
2015-03-09,2.677999973297119,-1.8024917592581093,1
2015-03-10,2.7320001125335693,-2.116983273243087,1
2015-03-11,2.8239998817443848,-1.977762818337104,1
2015-03-12,2.7339999675750732,-1.767773859006699,1
2015-03-13,2.7269999980926514,-1.9315085158093812,1
2015-03-16,2.7160000801086426,-1.9233131974708095,1
2015-03-17,2.8550000190734863,-1.9235631957208945,1
2015-03-18,2.9200000762939453,-1.625463456257754,1
2015-03-19,2.812999963760376,-1.4849116962804565,1
2015-03-20,2.7860000133514404,-1.6776169539452006,1
2015-03-23,2.7330000400543213,-1.7135761069329187,1
2015-03-24,2.7860000133514404,-1.8005660539770747,1
2015-03-25,2.7230000495910645,-1.676799984020702,1
2015-03-26,2.671999931335449,-1.7835288549414148,1
2015-03-27,2.5899999141693115,-1.8659824200330386,1
2015-03-30,2.6440000534057617,-2.0119111764506243,1
2015-03-31,2.640000104904175,-1.8787446428261287,1
2015-04-01,2.6050000190734863,-1.8656073341410562,1
2015-04-02,2.7130000591278076,-1.9144846005797804,1
2015-04-06,2.6500000953674316,-1.680640736053986,1
2015-04-07,2.680000066757202,-1.7862361127497228,1
2015-04-08,2.61899995803833,-1.7091305192782442,1
2015-04-09,2.5280001163482666,-1.8107028995136705,1
2015-04-10,2.510999917984009,-1.9727933679416818,1
2015-04-13,2.510999917984009,-1.9847834514386056,1
2015-04-14,2.5299999713897705,-1.9626299173771733,1
2015-04-15,2.609999895095825,-1.902862088946223,1
2015-04-16,2.684000015258789,-1.7256813814431098,1
2015-04-17,2.634000062942505,-1.5681685514877093,1
2015-04-20,2.5360000133514404,-1.6481735845758947,1
2015-04-21,2.575000047683716,-1.822862179336502,1
2015-04-22,2.6059999465942383,-1.7288376039632454,1
2015-04-23,2.5309998989105225,-1.6533070989362706,1
2015-04-24,2.5309998989105225,-1.7834330473897224,1
2015-04-27,2.490000009536743,-1.7663050425694562,1
2015-04-28,2.5169999599456787,-1.829637398797659,1
2015-04-29,2.6059999465942383,-1.7593172946547242,1
2015-04-30,2.750999927520752,-1.5727378501512639,1
2015-05-01,2.7760000228881836,-1.2926853451647804,1
2015-05-04,2.821000099182129,-1.2380310692159253,1
2015-05-05,2.7799999713897705,-1.148819212145076,1
2015-05-06,2.7760000228881836,-1.2129385988915489,1
2015-05-07,2.7339999675750732,-1.2113576525676057,1
2015-05-08,2.880000114440918,-1.2783710074645347,1
2015-05-11,2.802000045776367,-1.0089364902552567,1
2015-05-12,2.8970000743865967,-1.1383386386862357,1
2015-05-13,2.934999942779541,-0.9626932441366483,1
2015-05-14,3.007999897003174,-0.8897904942100706,1
2015-05-15,3.0160000324249268,-0.7593309859911789,1
2015-05-18,3.009999990463257,-0.7394948055571339,1
2015-05-19,2.947999954223633,-0.7431721500484633,1
2015-05-20,2.9149999618530273,-0.8418816509003593,1
2015-05-21,2.9489998817443848,-0.8920236487284291,1
2015-05-22,2.88700008392334,-0.8261632641957103,1
2015-05-26,2.822000026702881,-0.9271954224839981,1
2015-05-27,2.815000057220459,-1.0354234917396772,1
2015-05-28,2.7060000896453857,-1.040164758169925,1
2015-05-29,2.6419999599456787,-1.2333047090124671,1
2015-06-01,2.6489999294281006,-1.3456755028410987,1
2015-06-02,2.697999954223633,-1.3219464603233106,1
2015-06-03,2.634000062942505,-1.2189799365383092,1
2015-06-04,2.625999927520752,-1.3326838760840911,1
2015-06-05,2.5899999141693115,-1.3386432968679554,1
2015-06-08,2.7049999237060547,-1.3999210226717373,1
2015-06-09,2.8459999561309814,-1.1676448999835631,1
2015-06-10,2.8910000324249268,-0.8976703452531646,1
2015-06-11,2.825000047683716,-0.8095043241306712,1
2015-06-12,2.75,-0.9229714143359652,1
2015-06-15,2.8889999389648438,-1.0569631976620324,1
2015-06-16,2.8940000534057617,-0.7916632182769939,1
2015-06-17,2.8550000190734863,-0.7763735718913152,1
2015-06-18,2.7769999504089355,-0.8422319627267014,1
2015-06-19,2.815999984741211,-0.9834598778022843,1
2015-06-22,2.7330000400543213,-0.9020998189775624,1
2015-06-23,2.7260000705718994,-1.0558788573279458,1
2015-06-24,2.759000062942505,-1.0621241160586326,1
2015-06-25,2.8499999046325684,-0.9900255415415459,1
2015-06-26,2.7730000019073486,-0.8072684204290574,1
2015-06-29,2.805000066757202,-0.9498690361920925,1
2015-06-30,2.8320000171661377,-0.880256375960566,1
2015-07-01,2.7829999923706055,-0.8211455321929343,1
2015-07-02,2.822000026702881,-0.9109046778755705,1
2015-07-06,2.75600004196167,-0.8271479138636015,1
2015-07-07,2.7160000801086426,-0.9520095707799935,1
2015-07-08,2.684999942779541,-1.0259701715364684,1
2015-07-09,2.7260000705718994,-1.0821129652329446,1
2015-07-10,2.7699999809265137,-0.9895468312424389,1
2015-07-13,2.864000082015991,-0.8924816340849203,1
2015-07-14,2.8399999141693115,-0.6983306475344401,1
2015-07-15,2.9179999828338623,-0.7394187368519546,1
2015-07-16,2.8540000915527344,-0.5800912770878018,1
2015-07-17,2.869999885559082,-0.6997127048048043,1
2015-07-20,2.822999954223633,-0.6618365230750338,1
2015-07-21,2.881999969482422,-0.7495946392256653,1
2015-07-22,2.8970000743865967,-0.6256829532387267,1
2015-07-23,2.815999984741211,-0.5905705457351537,1
2015-07-24,2.7760000228881836,-0.7467638730977814,1
2015-07-27,2.7890000343322754,-0.8219799348135005,1
2015-07-28,2.821000099182129,-0.7887099394631502,1
2015-07-29,2.885999917984009,-0.7172366281740755,1
2015-07-30,2.7679998874664307,-0.5809358799684126,1
2015-07-31,2.7160000801086426,-0.8142445062695566,1
2015-08-03,2.747999906539917,-0.9159758329907394,1
2015-08-04,2.812000036239624,-0.8417134795393827,1
2015-08-05,2.7980000972747803,-0.7029800280531338,1
2015-08-06,2.812999963760376,-0.7254361213292724,1
2015-08-07,2.7980000972747803,-0.6883423259717875,1
2015-08-10,2.8420000076293945,-0.7130287538669202,1
2015-08-11,2.8440001010894775,-0.616535365258997,1
2015-08-12,2.930999994277954,-0.6064487848289524,1
2015-08-13,2.7869999408721924,-0.42511003707212525,1
2015-08-14,2.8010001182556152,-0.7135424020125893,1
2015-08-17,2.7279999256134033,-0.6780021051078182,1
2015-08-18,2.7039999961853027,-0.8262849032276044,1
2015-08-19,2.7160000801086426,-0.8711616397457276,1
2015-08-20,2.755000114440918,-0.8382423591046577,1
2015-08-21,2.6760001182556152,-0.7477937110914719,1
2015-08-24,2.6500000953674316,-0.9122982210616449,1
2015-08-25,2.684999942779541,-0.9624286378874002,1
2015-08-26,2.693000078201294,-0.8777674508691874,1
2015-08-27,2.638000011444092,-0.8532223961789823,1
2015-08-28,2.7149999141693115,-0.968543622760983,1
2015-08-31,2.688999891281128,-0.7906063900524483,1
2015-09-01,2.7019999027252197,-0.8416247416355177,1
2015-09-02,2.6480000019073486,-0.8059876357462331,1
2015-09-03,2.7249999046325684,-0.9202683383809868,1
2015-09-04,2.6549999713897705,-0.7409539074460654,1
2015-09-08,2.7100000381469727,-0.8911231481619397,1
2015-09-09,2.6510000228881836,-0.7604887234349555,1
2015-09-10,2.683000087738037,-0.8873604674005355,1
2015-09-11,2.693000078201294,-0.8077159467018883,1
2015-09-14,2.757999897003174,-0.7784018781136574,1
2015-09-15,2.7279999256134033,-0.6261214491092937,1
2015-09-16,2.6600000858306885,-0.687136600906607,1
2015-09-17,2.6519999504089355,-0.8365004506278774,1
2015-09-18,2.6050000190734863,-0.8487585456619593,1
2015-09-21,2.572999954223633,-0.9530424407788677,1
2015-09-22,2.5769999027252197,-1.0226108262465392,1
2015-09-23,2.569000005722046,-1.0054200110606037,1
2015-09-24,2.5910000801086426,-1.0173115914311648,1
2015-09-25,2.563999891281128,-0.9567273760862727,1
2015-09-28,2.562999963760376,-1.0159541971176995,1
2015-09-29,2.5859999656677246,-1.0116779340174102,1
2015-09-30,2.5239999294281006,-0.9492532329281699,1
2015-10-01,2.433000087738037,-1.0987930655183096,1
2015-10-02,2.4509999752044678,-1.3276267475720644,1
2015-10-05,2.450000047683716,-1.271760332491914,1
2015-10-06,2.4700000286102295,-1.2673514466410742,1
2015-10-07,2.4739999771118164,-1.2065318784209336,1
2015-10-08,2.497999906539917,-1.1888051189048259,1
2015-10-09,2.502000093460083,-1.1179533123314174,1
2015-10-12,2.5350000858306885,-1.1000762079612532,1
2015-10-13,2.497999906539917,-1.0066197401557275,1
2015-10-14,2.5179998874664307,-1.0976371031317207,1
2015-10-15,2.453000068664551,-1.0373948939543574,1
2015-10-16,2.430000066757202,-1.204693388820616,1
2015-10-19,2.441999912261963,-1.2596968477198165,1
2015-10-20,2.4760000705718994,-1.2182987759203145,1
2015-10-21,2.4040000438690186,-1.1167628796122449,1
2015-10-22,2.385999917984009,-1.3074898564572117,1
2015-10-23,2.2860000133514404,-1.348527172607901,1
2015-10-26,2.062000036239624,-1.6256764399594241,1
2015-10-27,2.0920000076293945,-2.2966007875534693,1
2015-10-28,2.0329999923706055,-2.172573609419356,1
2015-10-29,2.256999969482422,-2.3346272989290884,1
2015-10-30,2.321000099182129,-1.6251402202162926,1
2015-11-02,2.25600004196167,-1.4298054340998836,1
2015-11-03,2.253000020980835,-1.6101634280478447,1
2015-11-04,2.26200008392334,-1.612462108238973,1
2015-11-05,2.364000082015991,-1.5810832954131824,1
2015-11-06,2.371000051498413,-1.279148355042022,1
2015-11-09,2.299999952316284,-1.2608429152354497,1
2015-11-10,2.319999933242798,-1.476762102480682,1
2015-11-11,2.263000011444092,-1.4164720714249501,1
2015-11-12,2.259999990463257,-1.5964513152525779,1
2015-11-13,2.3610000610351562,-1.6067759777435053,1
2015-11-16,2.384999990463257,-1.2828945098326807,1
