credit,rate,target,tau_past,tau_future,q,n_joint,cpe,lift,n_episodes,episode_hit_rate,episode_years,reliable_n>=3
HYG,TLH,DIA,63,126,0.2,244,0.5659574468085107,1.132082386202641,10,0.4,"[[2009], [2013], [2015], [2016], [2018], [2018], [2020], [2021], [2021, 2022], [2023]]",True
HYG,TLH,DIA,63,252,0.05,34,0.2903225806451613,0.5807325815193637,1,0.0,[[2022]],False
HYG,TLH,DIA,63,252,0.1,107,0.6019417475728155,1.2040647483065985,3,0.0,"[[2009], [2013], [2022]]",True
HYG,TLH,DIA,63,252,0.2,244,0.5278969957081545,1.0559529486568113,7,0.42857142857142855,"[[2013], [2015], [2016], [2018], [2018], [2021, 2022], [2023]]",True
HYG,TLH,DIA,126,21,0.05,43,0.36585365853658536,0.7318139488593953,1,0.0,[[2022]],False
HYG,TLH,DIA,126,21,0.1,102,0.46464646464646464,0.9294283552517303,1,0.0,[[2022]],False
HYG,TLH,DIA,126,21,0.2,228,0.5605381165919282,1.1212396077442155,4,0.25,"[[2013], [2018], [2022, 2023], [2025]]",True
HYG,TLH,DIA,126,63,0.05,43,0.5952380952380952,1.1906506447831184,1,0.0,[[2022]],False
HYG,TLH,DIA,126,63,0.1,102,0.696969696969697,1.3941436640733242,1,0.0,[[2022]],False
HYG,TLH,DIA,126,63,0.2,228,0.6995515695067265,1.3993081658509403,4,0.25,"[[2013], [2018], [2022, 2023], [2025]]",True
HYG,TLH,DIA,126,126,0.05,43,0.6190476190476191,1.2382784424808693,1,0.0,[[2022]],False
HYG,TLH,DIA,126,126,0.1,102,0.59,1.1801746078721513,1,0.0,[[2022]],False
HYG,TLH,DIA,126,126,0.2,228,0.6126126126126126,1.2254065251993633,4,0.0,"[[2013], [2018], [2022, 2023], [2025]]",True
HYG,TLH,DIA,126,252,0.05,43,0.7804878048780488,1.5612106256563922,1,0.0,[[2022]],False
HYG,TLH,DIA,126,252,0.1,102,0.7916666666666666,1.583571715346783,1,0.0,[[2022]],False
HYG,TLH,DIA,126,252,0.2,228,0.7990867579908676,1.5984141322894712,4,0.25,"[[2013], [2018], [2022, 2023], [2025]]",True
HYG,TLH,DIA,252,21,0.05,44,0.32558139534883723,0.6512576847213843,1,0.0,[[2022]],False
HYG,TLH,DIA,252,21,0.1,151,0.5068493150684932,1.0138463565476736,1,0.0,[[2022]],False
HYG,TLH,DIA,252,21,0.2,226,0.589041095890411,1.178253873825675,2,0.0,"[[2018], [2022, 2023]]",False
HYG,TLH,DIA,252,63,0.05,44,0.27906976744186046,0.5582213255541318,1,0.0,[[2022]],False
HYG,TLH,DIA,252,63,0.1,151,0.6095890410958904,1.2193567425203553,1,1.0,[[2022]],False
HYG,TLH,DIA,252,63,0.2,226,0.6880733944954128,1.3763484517676414,2,0.5,"[[2018], [2022, 2023]]",False
HYG,TLH,DIA,252,126,0.05,44,0.11363636363636363,0.2273063574484113,1,0.0,[[2022]],False
HYG,TLH,DIA,252,126,0.1,151,0.5448275862068965,1.0898164117112796,1,1.0,[[2022]],False
HYG,TLH,DIA,252,126,0.2,226,0.6497695852534562,1.2997314669216071,2,0.0,"[[2018], [2022, 2023]]",False
HYG,TLH,DIA,252,252,0.05,44,0.5714285714285714,1.1430292080698585,1,0.0,[[2022]],False
HYG,TLH,DIA,252,252,0.1,151,0.7832167832167832,1.5666694040677782,1,1.0,[[2022]],False
HYG,TLH,DIA,252,252,0.2,226,0.8,1.600240891297802,2,0.5,"[[2018], [2022, 2023]]",False
JNK,TLT,SPY,21,21,0.05,18,0.35294117647058826,0.7059694344058868,5,0.2,"[[2009], [2013], [2016], [2022], [2022]]",True
JNK,TLT,SPY,21,21,0.1,97,0.5851063829787234,1.1703571297331632,12,0.25,"[[2008], [2009], [2010], [2013], [2016], [2018], [2022], [2022], [2022, 2023], [2023], [2024], [2025]]",True
JNK,TLT,SPY,21,21,0.2,312,0.5361842105263158,1.0725007142207852,30,0.3333333333333333,"[[2008], [2008], [2008], [2010], [2010], [2012], [2013], [2013], [2014], [2015], [2015], [2016], [2016], [2017], [2018], [2018], [2020], [2021], [2021], [2022], [2022], [2022, 2023], [2023], [2024], [2024], [2024], [2024], [2025], [2025], [2026]]",True
JNK,TLT,SPY,21,63,0.05,18,0.05555555555555555,0.11112488293945903,5,0.0,"[[2009], [2013], [2016], [2022], [2022]]",True
JNK,TLT,SPY,21,63,0.1,97,0.46236559139784944,0.9248457999477558,10,0.2,"[[2008], [2010], [2013], [2016], [2018], [2022], [2022], [2022, 2023], [2023], [2025]]",True
JNK,TLT,SPY,21,63,0.2,312,0.47619047619047616,0.9524989966239346,28,0.39285714285714285,"[[2008], [2008], [2008], [2009], [2010], [2010], [2012], [2013], [2013], [2014], [2015], [2015], [2016], [2016], [2017], [2018], [2020], [2021], [2021], [2022], [2022], [2022, 2023], [2024], [2024], [2024], [2025], [2025], [2026]]",True
JNK,TLT,SPY,21,126,0.05,18,0.3888888888888889,0.7777777777777778,5,0.2,"[[2009], [2013], [2016], [2022], [2022]]",True
JNK,TLT,SPY,21,126,0.1,97,0.391304347826087,0.782608695652174,11,0.2727272727272727,"[[2008], [2009], [2013], [2016], [2018], [2022], [2022], [2022, 2023], [2023], [2024], [2025]]",True
JNK,TLT,SPY,21,126,0.2,312,0.493006993006993,0.986013986013986,30,0.5333333333333333,"[[2008], [2008], [2008], [2009], [2010], [2010], [2012], [2013], [2013], [2014], [2015], [2015], [2016], [2016], [2017], [2018], [2018], [2020], [2021], [2021], [2022], [2022], [2022, 2023], [2023], [2024], [2024], [2024], [2024], [2025], [2025]]",True
JNK,TLT,SPY,21,252,0.05,18,0.375,0.75,4,0.25,"[[2009], [2013], [2016], [2022]]",True
JNK,TLT,SPY,21,252,0.1,97,0.46153846153846156,0.9230769230769231,11,0.45454545454545453,"[[2008], [2009], [2010], [2013], [2016], [2018], [2022], [2022], [2022, 2023], [2023], [2025]]",True
JNK,TLT,SPY,21,252,0.2,312,0.5035460992907801,1.0070921985815602,28,0.4642857142857143,"[[2008], [2008], [2008], [2009], [2010], [2012], [2013], [2013], [2014], [2015], [2015], [2016], [2016], [2017], [2018], [2018], [2020], [2021], [2021], [2022], [2022], [2022, 2023], [2023], [2024], [2024], [2024], [2024], [2025]]",True
JNK,TLT,SPY,63,21,0.05,32,0.23333333333333334,0.46672423719055844,2,0.0,"[[2009], [2022]]",False
JNK,TLT,SPY,63,21,0.1,108,0.45714285714285713,0.9143985055161961,3,0.0,"[[2009], [2013], [2022]]",True
JNK,TLT,SPY,63,21,0.2,256,0.5,1.0001233654083395,9,0.3333333333333333,"[[2009], [2013], [2015], [2016], [2018], [2018], [2020], [2021, 2022], [2023]]",True
JNK,TLT,SPY,63,63,0.05,32,0.3548387096774194,0.7097653813552546,2,0.5,"[[2009], [2022]]",False
JNK,TLT,SPY,63,63,0.1,108,0.5490196078431373,1.0981753137546542,3,0.0,"[[2009], [2013], [2022]]",True
JNK,TLT,SPY,63,63,0.2,256,0.5267489711934157,1.0536285197222783,7,0.42857142857142855,"[[2009], [2013], [2015], [2018], [2018], [2020], [2023]]",True
JNK,TLT,SPY,63,126,0.05,32,0.4,0.8,2,0.0,"[[2009], [2022]]",False
JNK,TLT,SPY,63,126,0.1,108,0.6476190476190476,1.2952380952380953,3,0.3333333333333333,"[[2009], [2013], [2022]]",True
JNK,TLT,SPY,63,126,0.2,256,0.5870445344129555,1.174089068825911,9,0.4444444444444444,"[[2009], [2013], [2015], [2016], [2018], [2018], [2020], [2021, 2022], [2023]]",True
JNK,TLT,SPY,63,252,0.05,32,0.3793103448275862,0.7586206896551724,2,0.0,"[[2009], [2022]]",False
JNK,TLT,SPY,63,252,0.1,108,0.5825242718446602,1.1650485436893203,3,0.0,"[[2009], [2013], [2022]]",True
JNK,TLT,SPY,63,252,0.2,256,0.5101214574898786,1.0202429149797572,8,0.375,"[[2009], [2013], [2015], [2016], [2018], [2018], [2021, 2022], [2023]]",True
JNK,TLT,SPY,126,21,0.05,36,0.3235294117647059,0.6471386482053962,1,0.0,[[2022]],False
JNK,TLT,SPY,126,21,0.1,94,0.4835164835164835,0.9671522654498228,1,0.0,[[2022]],False
JNK,TLT,SPY,126,21,0.2,224,0.5342465753424658,1.0686249657787739,5,0.4,"[[2013], [2015], [2018], [2022, 2023], [2025]]",True
JNK,TLT,SPY,126,63,0.05,36,0.4857142857142857,0.9715489765564133,1,0.0,[[2022]],False
JNK,TLT,SPY,126,63,0.1,94,0.6413043478260869,1.2827676704533206,1,0.0,[[2022]],False
JNK,TLT,SPY,126,63,0.2,224,0.631336405529954,1.2628293148788294,5,0.2,"[[2013], [2015], [2018], [2022, 2023], [2025]]",True
JNK,TLT,SPY,126,126,0.05,36,0.9428571428571428,1.8857142857142857,1,0.0,[[2022]],False
JNK,TLT,SPY,126,126,0.1,94,0.8586956521739131,1.7173913043478262,1,0.0,[[2022]],False
JNK,TLT,SPY,126,126,0.2,224,0.7638888888888888,1.5277777777777777,5,0.2,"[[2013], [2015], [2018], [2022, 2023], [2025]]",True
JNK,TLT,SPY,126,252,0.05,36,0.9411764705882353,1.8823529411764706,1,0.0,[[2022]],False
JNK,TLT,SPY,126,252,0.1,94,0.8651685393258427,1.7303370786516854,1,0.0,[[2022]],False
JNK,TLT,SPY,126,252,0.2,224,0.7395348837209302,1.4790697674418605,5,0.2,"[[2013], [2015], [2018], [2022, 2023], [2025]]",True
JNK,TLT,SPY,252,21,0.05,52,0.35294117647058826,0.7059694344058868,1,0.0,[[2022]],False
JNK,TLT,SPY,252,21,0.1,153,0.5510204081632653,1.1021767700418434,1,0.0,[[2022]],False
JNK,TLT,SPY,252,21,0.2,249,0.5767634854771784,1.1536692762801593,2,0.5,"[[2015], [2022, 2023]]",False
JNK,TLT,SPY,252,63,0.05,52,0.27450980392156865,0.5490876568773271,1,0.0,[[2022]],False
JNK,TLT,SPY,252,63,0.1,153,0.6644295302013423,1.3290237677725907,1,0.0,[[2022]],False
JNK,TLT,SPY,252,63,0.2,249,0.6458333333333334,1.2918267641712113,2,0.5,"[[2015], [2022, 2023]]",False
JNK,TLT,SPY,252,126,0.05,52,0.6862745098039216,1.3725490196078431,1,1.0,[[2022]],False
JNK,TLT,SPY,252,126,0.1,153,0.8367346938775511,1.6734693877551021,1,0.0,[[2022]],False
JNK,TLT,SPY,252,126,0.2,249,0.7833333333333333,1.5666666666666667,2,0.5,"[[2015], [2022, 2023]]",False
JNK,TLT,SPY,252,252,0.05,52,0.68,1.36,1,0.0,[[2022]],False
JNK,TLT,SPY,252,252,0.1,153,0.684931506849315,1.36986301369863,1,0.0,[[2022]],False
JNK,TLT,SPY,252,252,0.2,249,0.6722689075630253,1.3445378151260505,2,0.5,"[[2015], [2022, 2023]]",False
JNK,TLT,QQQ,21,21,0.05,18,0.47058823529411764,0.9411764705882353,5,0.4,"[[2009], [2013], [2016], [2022], [2022]]",True
JNK,TLT,QQQ,21,21,0.1,97,0.5957446808510638,1.1914893617021276,12,0.25,"[[2008], [2009], [2010], [2013], [2016], [2018], [2022], [2022], [2022, 2023], [2023], [2024], [2025]]",True
JNK,TLT,QQQ,21,21,0.2,312,0.5394736842105263,1.0789473684210527,30,0.36666666666666664,"[[2008], [2008], [2008], [2010], [2010], [2012], [2013], [2013], [2014], [2015], [2015], [2016], [2016], [2017], [2018], [2018], [2020], [2021], [2021], [2022], [2022], [2022, 2023], [2023], [2024], [2024], [2024], [2024], [2025], [2025], [2026]]",True
JNK,TLT,QQQ,21,63,0.05,18,0.1111111111111111,0.22225615964162085,5,0.0,"[[2009], [2013], [2016], [2022], [2022]]",True
JNK,TLT,QQQ,21,63,0.1,97,0.3978494623655914,0.7958204425877392,10,0.2,"[[2008], [2010], [2013], [2016], [2018], [2022], [2022], [2022, 2023], [2023], [2025]]",True
JNK,TLT,QQQ,21,63,0.2,312,0.43537414965986393,0.8708812785957388,28,0.42857142857142855,"[[2008], [2008], [2008], [2009], [2010], [2010], [2012], [2013], [2013], [2014], [2015], [2015], [2016], [2016], [2017], [2018], [2020], [2021], [2021], [2022], [2022], [2022, 2023], [2024], [2024], [2024], [2025], [2025], [2026]]",True
JNK,TLT,QQQ,21,126,0.05,18,0.3888888888888889,0.7777777777777778,5,0.2,"[[2009], [2013], [2016], [2022], [2022]]",True
JNK,TLT,QQQ,21,126,0.1,97,0.3804347826086957,0.7608695652173914,11,0.18181818181818182,"[[2008], [2009], [2013], [2016], [2018], [2022], [2022], [2022, 2023], [2023], [2024], [2025]]",True
JNK,TLT,QQQ,21,126,0.2,312,0.46503496503496505,0.9300699300699301,30,0.5,"[[2008], [2008], [2008], [2009], [2010], [2010], [2012], [2013], [2013], [2014], [2015], [2015], [2016], [2016], [2017], [2018], [2018], [2020], [2021], [2021], [2022], [2022], [2022, 2023], [2023], [2024], [2024], [2024], [2024], [2025], [2025]]",True
JNK,TLT,QQQ,21,252,0.05,18,0.375,0.7501178133836004,4,0.25,"[[2009], [2013], [2016], [2022]]",True
JNK,TLT,QQQ,21,252,0.1,97,0.3956043956043956,0.7913330778552268,11,0.2727272727272727,"[[2008], [2009], [2010], [2013], [2016], [2018], [2022], [2022], [2022, 2023], [2023], [2025]]",True
JNK,TLT,QQQ,21,252,0.2,312,0.44680851063829785,0.8937573946698217,28,0.42857142857142855,"[[2008], [2008], [2008], [2009], [2010], [2012], [2013], [2013], [2014], [2015], [2015], [2016], [2016], [2017], [2018], [2018], [2020], [2021], [2021], [2022], [2022], [2022, 2023], [2023], [2024], [2024], [2024], [2024], [2025]]",True
JNK,TLT,QQQ,63,21,0.05,32,0.5333333333333333,1.0666666666666667,2,0.0,"[[2009], [2022]]",False
JNK,TLT,QQQ,63,21,0.1,108,0.5904761904761905,1.180952380952381,3,0.0,"[[2009], [2013], [2022]]",True
JNK,TLT,QQQ,63,21,0.2,256,0.536,1.072,9,0.3333333333333333,"[[2009], [2013], [2015], [2016], [2018], [2018], [2020], [2021, 2022], [2023]]",True
JNK,TLT,QQQ,63,63,0.05,32,0.5161290322580645,1.032415709303013,2,0.5,"[[2009], [2022]]",False
JNK,TLT,QQQ,63,63,0.1,108,0.5588235294117647,1.1178177440799166,3,0.0,"[[2009], [2013], [2022]]",True
JNK,TLT,QQQ,63,63,0.2,256,0.5267489711934157,1.0536588308936101,7,0.42857142857142855,"[[2009], [2013], [2015], [2018], [2018], [2020], [2023]]",True
JNK,TLT,QQQ,63,126,0.05,32,0.4666666666666667,0.9333333333333333,2,0.5,"[[2009], [2022]]",False
JNK,TLT,QQQ,63,126,0.1,108,0.638095238095238,1.276190476190476,3,0.0,"[[2009], [2013], [2022]]",True
JNK,TLT,QQQ,63,126,0.2,256,0.5101214574898786,1.0202429149797572,9,0.1111111111111111,"[[2009], [2013], [2015], [2016], [2018], [2018], [2020], [2021, 2022], [2023]]",True
JNK,TLT,QQQ,63,252,0.05,32,0.3793103448275862,0.7587398572155958,2,0.0,"[[2009], [2022]]",False
JNK,TLT,QQQ,63,252,0.1,108,0.5825242718446602,1.1652315547706413,3,0.0,"[[2009], [2013], [2022]]",True
JNK,TLT,QQQ,63,252,0.2,256,0.4939271255060729,0.9880094276145668,8,0.25,"[[2009], [2013], [2015], [2016], [2018], [2018], [2021, 2022], [2023]]",True
JNK,TLT,QQQ,126,21,0.05,36,0.35294117647058826,0.7058823529411765,1,0.0,[[2022]],False
JNK,TLT,QQQ,126,21,0.1,94,0.5604395604395604,1.120879120879121,1,1.0,[[2022]],False
JNK,TLT,QQQ,126,21,0.2,224,0.5753424657534246,1.1506849315068493,5,0.0,"[[2013], [2015], [2018], [2022, 2023], [2025]]",True
JNK,TLT,QQQ,126,63,0.05,36,0.42857142857142855,0.8572737586176804,1,0.0,[[2022]],False
JNK,TLT,QQQ,126,63,0.1,94,0.6521739130434783,1.3045470239834267,1,1.0,[[2022]],False
JNK,TLT,QQQ,126,63,0.2,224,0.6267281105990783,1.2536476470108013,5,0.2,"[[2013], [2015], [2018], [2022, 2023], [2025]]",True
JNK,TLT,QQQ,126,126,0.05,36,0.9428571428571428,1.8857142857142857,1,0.0,[[2022]],False
JNK,TLT,QQQ,126,126,0.1,94,0.8695652173913043,1.7391304347826086,1,0.0,[[2022]],False
JNK,TLT,QQQ,126,126,0.2,224,0.7083333333333334,1.4166666666666667,5,0.2,"[[2013], [2015], [2018], [2022, 2023], [2025]]",True
JNK,TLT,QQQ,126,252,0.05,36,0.9411764705882353,1.882648629668644,1,0.0,[[2022]],False
JNK,TLT,QQQ,126,252,0.1,94,0.8651685393258427,1.730608887806359,1,0.0,[[2022]],False
JNK,TLT,QQQ,126,252,0.2,224,0.6976744186046512,1.3955680248997218,5,0.2,"[[2013], [2015], [2018], [2022, 2023], [2025]]",True
JNK,TLT,QQQ,252,21,0.05,52,0.45098039215686275,0.9019607843137255,1,0.0,[[2022]],False
JNK,TLT,QQQ,252,21,0.1,153,0.6326530612244898,1.2653061224489797,1,0.0,[[2022]],False
JNK,TLT,QQQ,252,21,0.2,249,0.6224066390041494,1.2448132780082988,2,0.5,"[[2015], [2022, 2023]]",False
JNK,TLT,QQQ,252,63,0.05,52,0.47058823529411764,0.9413202055409825,1,0.0,[[2022]],False
JNK,TLT,QQQ,252,63,0.1,153,0.697986577181208,1.396186345131256,1,0.0,[[2022]],False
JNK,TLT,QQQ,252,63,0.2,249,0.6041666666666666,1.2085178680513133,2,0.5,"[[2015], [2022, 2023]]",False
JNK,TLT,QQQ,252,126,0.05,52,0.7058823529411765,1.411764705882353,1,0.0,[[2022]],False
JNK,TLT,QQQ,252,126,0.1,153,0.7074829931972789,1.4149659863945578,1,0.0,[[2022]],False
JNK,TLT,QQQ,252,126,0.2,249,0.6541666666666667,1.3083333333333333,2,0.5,"[[2015], [2022, 2023]]",False
JNK,TLT,QQQ,252,252,0.05,52,0.58,1.160182218033302,1,0.0,[[2022]],False
JNK,TLT,QQQ,252,252,0.1,153,0.636986301369863,1.27417272410365,1,0.0,[[2022]],False
JNK,TLT,QQQ,252,252,0.2,249,0.6050420168067226,1.2102741190726998,2,0.5,"[[2015], [2022, 2023]]",False
JNK,TLT,IWM,21,21,0.05,18,0.4117647058823529,0.8235294117647058,5,0.2,"[[2009], [2013], [2016], [2022], [2022]]",True
JNK,TLT,IWM,21,21,0.1,97,0.5425531914893617,1.0851063829787233,12,0.25,"[[2008], [2009], [2010], [2013], [2016], [2018], [2022], [2022], [2022, 2023], [2023], [2024], [2025]]",True
JNK,TLT,IWM,21,21,0.2,312,0.506578947368421,1.013157894736842,30,0.3333333333333333,"[[2008], [2008], [2008], [2010], [2010], [2012], [2013], [2013], [2014], [2015], [2015], [2016], [2016], [2017], [2018], [2018], [2020], [2021], [2021], [2022], [2022], [2022, 2023], [2023], [2024], [2024], [2024], [2024], [2025], [2025], [2026]]",True
JNK,TLT,IWM,21,63,0.05,18,0.05555555555555555,0.1111111111111111,5,0.0,"[[2009], [2013], [2016], [2022], [2022]]",True
JNK,TLT,IWM,21,63,0.1,97,0.3978494623655914,0.7956989247311828,10,0.2,"[[2008], [2010], [2013], [2016], [2018], [2022], [2022], [2022, 2023], [2023], [2025]]",True
JNK,TLT,IWM,21,63,0.2,312,0.4557823129251701,0.9115646258503401,28,0.39285714285714285,"[[2008], [2008], [2008], [2009], [2010], [2010], [2012], [2013], [2013], [2014], [2015], [2015], [2016], [2016], [2017], [2018], [2020], [2021], [2021], [2022], [2022], [2022, 2023], [2024], [2024], [2024], [2025], [2025], [2026]]",True
JNK,TLT,IWM,21,126,0.05,18,0.2777777777777778,0.5556454221934649,5,0.0,"[[2009], [2013], [2016], [2022], [2022]]",True
JNK,TLT,IWM,21,126,0.1,97,0.43478260869565216,0.869705878215858,11,0.2727272727272727,"[[2008], [2009], [2013], [2016], [2018], [2022], [2022], [2022, 2023], [2023], [2024], [2025]]",True
JNK,TLT,IWM,21,126,0.2,312,0.48951048951048953,0.9791793454038682,30,0.43333333333333335,"[[2008], [2008], [2008], [2009], [2010], [2010], [2012], [2013], [2013], [2014], [2015], [2015], [2016], [2016], [2017], [2018], [2018], [2020], [2021], [2021], [2022], [2022], [2022, 2023], [2023], [2024], [2024], [2024], [2024], [2025], [2025]]",True
JNK,TLT,IWM,21,252,0.05,18,0.0625,0.12502059986816083,4,0.0,"[[2009], [2013], [2016], [2022]]",True
JNK,TLT,IWM,21,252,0.1,97,0.4065934065934066,0.8133208255159474,11,0.2727272727272727,"[[2008], [2009], [2010], [2013], [2016], [2018], [2022], [2022], [2022, 2023], [2023], [2025]]",True
JNK,TLT,IWM,21,252,0.2,312,0.5070921985815603,1.0143515336820994,28,0.42857142857142855,"[[2008], [2008], [2008], [2009], [2010], [2012], [2013], [2013], [2014], [2015], [2015], [2016], [2016], [2017], [2018], [2018], [2020], [2021], [2021], [2022], [2022], [2022, 2023], [2023], [2024], [2024], [2024], [2024], [2025]]",True
JNK,TLT,IWM,63,21,0.05,32,0.16666666666666666,0.3333333333333333,2,0.0,"[[2009], [2022]]",False
JNK,TLT,IWM,63,21,0.1,108,0.45714285714285713,0.9142857142857143,3,0.0,"[[2009], [2013], [2022]]",True
JNK,TLT,IWM,63,21,0.2,256,0.52,1.04,9,0.4444444444444444,"[[2009], [2013], [2015], [2016], [2018], [2018], [2020], [2021, 2022], [2023]]",True
JNK,TLT,IWM,63,63,0.05,32,0.3225806451612903,0.6451612903225806,2,0.5,"[[2009], [2022]]",False
JNK,TLT,IWM,63,63,0.1,108,0.5098039215686274,1.0196078431372548,3,0.0,"[[2009], [2013], [2022]]",True
JNK,TLT,IWM,63,63,0.2,256,0.48148148148148145,0.9629629629629629,7,0.2857142857142857,"[[2009], [2013], [2015], [2018], [2018], [2020], [2023]]",True
JNK,TLT,IWM,63,126,0.05,32,0.3,0.600097055968942,2,0.0,"[[2009], [2022]]",False
JNK,TLT,IWM,63,126,0.1,108,0.5333333333333333,1.0668392106114526,3,0.3333333333333333,"[[2009], [2013], [2022]]",True
JNK,TLT,IWM,63,126,0.2,256,0.44129554655870445,0.8827338610069458,9,0.3333333333333333,"[[2009], [2013], [2015], [2016], [2018], [2018], [2020], [2021, 2022], [2023]]",True
JNK,TLT,IWM,63,252,0.05,32,0.3793103448275862,0.7587457095447002,2,0.0,"[[2009], [2022]]",False
JNK,TLT,IWM,63,252,0.1,108,0.5631067961165048,1.1263991910451772,3,0.0,"[[2009], [2013], [2022]]",True
JNK,TLT,IWM,63,252,0.2,256,0.5344129554655871,1.0690020523139907,8,0.5,"[[2009], [2013], [2015], [2016], [2018], [2018], [2021, 2022], [2023]]",True
JNK,TLT,IWM,126,21,0.05,36,0.23529411764705882,0.47058823529411764,1,0.0,[[2022]],False
JNK,TLT,IWM,126,21,0.1,94,0.43956043956043955,0.8791208791208791,1,0.0,[[2022]],False
JNK,TLT,IWM,126,21,0.2,224,0.5251141552511416,1.0502283105022832,5,0.4,"[[2013], [2015], [2018], [2022, 2023], [2025]]",True
JNK,TLT,IWM,126,63,0.05,36,0.34285714285714286,0.6857142857142857,1,0.0,[[2022]],False
JNK,TLT,IWM,126,63,0.1,94,0.532608695652174,1.065217391304348,1,0.0,[[2022]],False
JNK,TLT,IWM,126,63,0.2,224,0.5391705069124424,1.0783410138248848,5,0.2,"[[2013], [2015], [2018], [2022, 2023], [2025]]",True
JNK,TLT,IWM,126,126,0.05,36,0.5142857142857142,1.028737810232472,1,0.0,[[2022]],False
JNK,TLT,IWM,126,126,0.1,94,0.6413043478260869,1.2828161703683905,1,0.0,[[2022]],False
JNK,TLT,IWM,126,126,0.2,224,0.6898148148148148,1.3798527984471043,5,0.2,"[[2013], [2015], [2018], [2022, 2023], [2025]]",True
JNK,TLT,IWM,126,252,0.05,36,0.5294117647058824,1.0589980224126565,1,0.0,[[2022]],False
JNK,TLT,IWM,126,252,0.1,94,0.7191011235955056,1.4384392614044572,1,1.0,[[2022]],False
JNK,TLT,IWM,126,252,0.2,224,0.7488372093023256,1.49792123376922,5,0.2,"[[2013], [2015], [2018], [2022, 2023], [2025]]",True
JNK,TLT,IWM,252,21,0.05,52,0.3333333333333333,0.6666666666666666,1,0.0,[[2022]],False
JNK,TLT,IWM,252,21,0.1,153,0.5374149659863946,1.0748299319727892,1,0.0,[[2022]],False
JNK,TLT,IWM,252,21,0.2,249,0.6016597510373444,1.2033195020746887,2,1.0,"[[2015], [2022, 2023]]",False
JNK,TLT,IWM,252,63,0.05,52,0.1568627450980392,0.3137254901960784,1,0.0,[[2022]],False
JNK,TLT,IWM,252,63,0.1,153,0.5771812080536913,1.1543624161073827,1,0.0,[[2022]],False
JNK,TLT,IWM,252,63,0.2,249,0.5958333333333333,1.1916666666666667,2,0.5,"[[2015], [2022, 2023]]",False
JNK,TLT,IWM,252,126,0.05,52,0.3137254901960784,0.6275524768302662,1,1.0,[[2022]],False
JNK,TLT,IWM,252,126,0.1,153,0.6598639455782312,1.3199413702718226,1,1.0,[[2022]],False
JNK,TLT,IWM,252,126,0.2,249,0.75,1.5002426399223552,2,0.5,"[[2015], [2022, 2023]]",False
JNK,TLT,IWM,252,252,0.05,52,0.54,1.0801779828609097,1,0.0,[[2022]],False
JNK,TLT,IWM,252,252,0.1,153,0.7465753424657534,1.4933967545895377,1,0.0,[[2022]],False
JNK,TLT,IWM,252,252,0.2,249,0.7689075630252101,1.5380685563612393,2,0.0,"[[2015], [2022, 2023]]",False
JNK,TLT,DIA,21,21,0.05,18,0.35294117647058826,0.7059852212525932,5,0.2,"[[2009], [2013], [2016], [2022], [2022]]",True
JNK,TLT,DIA,21,21,0.1,97,0.5531914893617021,1.1065442120342064,12,0.25,"[[2008], [2009], [2010], [2013], [2016], [2018], [2022], [2022], [2022, 2023], [2023], [2024], [2025]]",True
JNK,TLT,DIA,21,21,0.2,312,0.5328947368421053,1.0659447912991455,30,0.36666666666666664,"[[2008], [2008], [2008], [2010], [2010], [2012], [2013], [2013], [2014], [2015], [2015], [2016], [2016], [2017], [2018], [2018], [2020], [2021], [2021], [2022], [2022], [2022, 2023], [2023], [2024], [2024], [2024], [2024], [2025], [2025], [2026]]",True
JNK,TLT,DIA,21,63,0.05,18,0.0,0.0,5,0.0,"[[2009], [2013], [2016], [2022], [2022]]",True
JNK,TLT,DIA,21,63,0.1,97,0.44086021505376344,0.8818496388458194,10,0.2,"[[2008], [2010], [2013], [2016], [2018], [2022], [2022], [2022, 2023], [2023], [2025]]",True
JNK,TLT,DIA,21,63,0.2,312,0.47278911564625853,0.9457167978563056,28,0.35714285714285715,"[[2008], [2008], [2008], [2009], [2010], [2010], [2012], [2013], [2013], [2014], [2015], [2015], [2016], [2016], [2017], [2018], [2020], [2021], [2021], [2022], [2022], [2022, 2023], [2024], [2024], [2024], [2025], [2025], [2026]]",True
JNK,TLT,DIA,21,126,0.05,18,0.2222222222222222,0.4445102101213376,5,0.0,"[[2009], [2013], [2016], [2022], [2022]]",True
JNK,TLT,DIA,21,126,0.1,97,0.34782608695652173,0.6957551114942676,11,0.18181818181818182,"[[2008], [2009], [2013], [2016], [2018], [2022], [2022], [2022, 2023], [2023], [2024], [2025]]",True
JNK,TLT,DIA,21,126,0.2,312,0.46853146853146854,0.937201596864219,30,0.5,"[[2008], [2008], [2008], [2009], [2010], [2010], [2012], [2013], [2013], [2014], [2015], [2015], [2016], [2016], [2017], [2018], [2018], [2020], [2021], [2021], [2022], [2022], [2022, 2023], [2023], [2024], [2024], [2024], [2024], [2025], [2025]]",True
JNK,TLT,DIA,21,252,0.05,18,0.125,0.25003763926528155,4,0.25,"[[2009], [2013], [2016], [2022]]",True
JNK,TLT,DIA,21,252,0.1,97,0.43956043956043955,0.8792532369768142,11,0.45454545454545453,"[[2008], [2009], [2010], [2013], [2016], [2018], [2022], [2022], [2022, 2023], [2023], [2025]]",True
