sleeve,entry_date,duration_days,tilt,tau_future,Y,predictors,joint_CPE,episode_conviction
Equities,2015-01-02,91,19.58983278728112,63,SPY,"['VIXM', 'VIXY']",0.8455,1.0986
Equities,2015-01-05,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2015-01-07,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2015-01-12,91,19.58983278728112,63,SPY,"['VIXM', 'VIXY']",0.8455,1.0986
Equities,2015-01-13,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2015-01-28,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2015-03-03,91,19.58983278728112,63,SPY,"['VIXM', 'VIXY']",0.8455,1.0986
Equities,2015-03-06,91,19.58983278728112,63,SPY,"['VIXM', 'VIXY']",0.8455,1.0986
Equities,2015-03-10,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2015-04-07,91,19.58983278728112,63,SPY,"['VIXM', 'VIXY']",0.8455,1.0986
Equities,2015-05-06,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2015-05-26,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2015-06-08,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2015-06-15,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2015-06-29,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2015-07-06,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2015-07-27,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2015-08-24,91,19.58983278728112,63,SPY,"['VIXM', 'VIXY']",0.8455,1.0986
Equities,2015-08-24,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2015-08-31,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2015-09-21,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2015-09-28,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2015-09-29,91,19.58983278728112,63,SPY,"['VIXM', 'VIXY']",0.8455,1.0986
Equities,2015-10-21,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2015-11-09,91,19.58983278728112,63,SPY,"['VIXM', 'VIXY']",0.8455,1.0986
Equities,2015-11-11,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2015-11-16,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2015-12-09,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2015-12-14,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2015-12-21,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2016-01-04,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2016-01-11,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2016-01-15,91,19.58983278728112,63,SPY,"['VIXM', 'VIXY']",0.8455,1.0986
Equities,2016-01-19,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2016-01-27,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2016-02-03,91,19.58983278728112,63,SPY,"['VIXM', 'VIXY']",0.8455,1.0986
Equities,2016-02-03,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2016-02-08,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2016-03-08,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2016-03-21,91,19.58983278728112,63,SPY,"['VIXM', 'VIXY']",0.8455,1.0986
Equities,2016-04-01,91,19.58983278728112,63,SPY,"['VIXM', 'VIXY']",0.8455,1.0986
Equities,2016-04-05,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2016-04-11,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2016-05-02,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2016-05-17,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2016-06-13,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2016-06-27,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2016-08-24,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2016-09-12,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2016-09-26,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2016-10-11,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2016-10-31,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2016-12-28,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2017-01-30,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2017-03-21,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2017-04-03,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2017-04-05,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2017-04-10,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2017-05-17,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2017-06-06,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2017-07-03,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2017-08-09,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2017-08-21,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2017-09-05,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2017-10-24,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2017-11-13,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2017-12-04,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2018-01-16,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2018-01-29,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2018-02-05,91,19.58983278728112,63,SPY,"['VIXM', 'VIXY']",0.8455,1.0986
Equities,2018-02-05,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2018-02-12,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2018-02-20,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2018-02-28,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2018-03-14,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2018-03-19,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2018-03-26,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2018-04-02,91,19.58983278728112,63,SPY,"['VIXM', 'VIXY']",0.8455,1.0986
Equities,2018-04-03,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2018-04-10,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2018-04-23,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2018-05-01,91,19.58983278728112,63,SPY,"['VIXM', 'VIXY']",0.8455,1.0986
Equities,2018-05-08,91,19.58983278728112,63,SPY,"['VIXM', 'VIXY']",0.8455,1.0986
Equities,2018-05-22,91,19.58983278728112,63,SPY,"['VIXM', 'VIXY']",0.8455,1.0986
Equities,2018-05-29,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2018-06-19,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2018-06-25,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2018-06-29,91,19.58983278728112,63,SPY,"['VIXM', 'VIXY']",0.8455,1.0986
Equities,2018-07-30,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2018-08-13,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2018-10-08,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2018-10-10,91,19.58983278728112,63,SPY,"['VIXM', 'VIXY']",0.8455,1.0986
Equities,2018-10-22,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2018-10-29,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2018-11-08,91,19.58983278728112,63,SPY,"['VIXM', 'VIXY']",0.8455,1.0986
Equities,2018-11-12,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2018-11-20,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2018-12-04,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2018-12-11,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2018-12-17,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2018-12-24,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2019-01-08,91,19.58983278728112,63,SPY,"['VIXM', 'VIXY']",0.8455,1.0986
Equities,2019-01-22,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2019-02-27,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2019-03-06,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2019-03-13,91,19.58983278728112,63,SPY,"['VIXM', 'VIXY']",0.8455,1.0986
Equities,2019-03-25,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2019-05-01,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2019-05-07,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2019-05-13,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2019-05-15,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2019-05-29,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2019-06-03,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2019-06-25,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2019-07-08,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2019-07-31,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2019-08-05,91,19.58983278728112,63,SPY,"['VIXM', 'VIXY']",0.8455,1.0986
Equities,2019-08-05,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2019-08-12,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2019-08-14,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2019-08-26,91,19.58983278728112,63,SPY,"['VIXM', 'VIXY']",0.8455,1.0986
Equities,2019-08-26,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2019-09-03,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2019-09-24,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2019-10-01,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2019-10-02,91,19.58983278728112,63,SPY,"['VIXM', 'VIXY']",0.8455,1.0986
Equities,2019-10-08,91,19.58983278728112,63,SPY,"['VIXM', 'VIXY']",0.8455,1.0986
Equities,2019-10-08,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2019-12-02,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2019-12-04,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2019-12-11,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2020-01-07,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2020-01-27,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2020-02-03,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2020-02-24,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2020-02-25,91,19.58983278728112,63,SPY,"['VIXM', 'VIXY']",0.8455,1.0986
Equities,2020-03-02,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2020-03-09,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2020-03-16,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2020-04-03,91,19.58983278728112,63,SPY,"['VIXM', 'VIXY']",0.8455,1.0986
Equities,2020-04-20,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2020-04-30,91,19.58983278728112,63,SPY,"['VIXM', 'VIXY']",0.8455,1.0986
Equities,2020-05-04,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2020-05-07,91,19.58983278728112,63,SPY,"['VIXM', 'VIXY']",0.8455,1.0986
Equities,2020-05-13,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2020-06-10,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2020-06-15,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2020-06-23,91,19.58983278728112,63,SPY,"['VIXM', 'VIXY']",0.8455,1.0986
Equities,2020-07-07,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2020-07-13,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2020-08-31,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2020-09-22,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2020-10-19,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2020-10-26,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2020-12-14,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2020-12-21,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2020-12-29,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2021-01-04,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2021-01-25,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2021-04-20,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2021-05-04,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2021-05-11,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2021-05-19,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2021-06-01,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2021-06-16,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2021-07-19,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2021-08-02,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2021-08-17,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2021-09-07,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2021-09-20,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2021-09-28,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2021-11-08,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2021-11-22,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2021-11-29,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2021-12-01,91,19.58983278728112,63,SPY,"['VIXM', 'VIXY']",0.8455,1.0986
Equities,2021-12-01,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2021-12-03,91,19.58983278728112,63,SPY,"['VIXM', 'VIXY']",0.8455,1.0986
Equities,2021-12-20,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2022-01-05,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2022-01-18,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2022-01-24,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2022-01-26,91,19.58983278728112,63,SPY,"['VIXM', 'VIXY']",0.8455,1.0986
Equities,2022-02-07,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2022-02-11,91,19.58983278728112,63,SPY,"['VIXM', 'VIXY']",0.8455,1.0986
Equities,2022-02-14,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2022-02-17,91,19.58983278728112,63,SPY,"['VIXM', 'VIXY']",0.8455,1.0986
Equities,2022-02-23,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2022-03-01,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2022-03-07,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2022-04-06,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2022-04-12,91,19.58983278728112,63,SPY,"['VIXM', 'VIXY']",0.8455,1.0986
Equities,2022-04-12,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2022-04-20,91,19.58983278728112,63,SPY,"['VIXM', 'VIXY']",0.8455,1.0986
Equities,2022-04-25,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2022-05-02,91,19.58983278728112,63,SPY,"['VIXM', 'VIXY']",0.8455,1.0986
Equities,2022-05-09,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2022-05-18,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2022-05-24,91,19.58983278728112,63,SPY,"['VIXM', 'VIXY']",0.8455,1.0986
Equities,2022-06-03,91,19.58983278728112,63,SPY,"['VIXM', 'VIXY']",0.8455,1.0986
Equities,2022-06-13,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2022-06-28,91,19.58983278728112,63,SPY,"['VIXM', 'VIXY']",0.8455,1.0986
Equities,2022-07-26,91,19.58983278728112,63,SPY,"['VIXM', 'VIXY']",0.8455,1.0986
Equities,2022-08-01,91,19.58983278728112,63,SPY,"['VIXM', 'VIXY']",0.8455,1.0986
Equities,2022-08-02,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2022-08-05,91,19.58983278728112,63,SPY,"['VIXM', 'VIXY']",0.8455,1.0986
Equities,2022-08-22,91,19.58983278728112,63,SPY,"['VIXM', 'VIXY']",0.8455,1.0986
Equities,2022-08-22,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2022-08-29,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2022-09-06,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2022-09-13,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2022-09-21,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2022-09-26,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2022-09-27,91,19.58983278728112,63,SPY,"['VIXM', 'VIXY']",0.8455,1.0986
Equities,2022-09-29,91,19.58983278728112,63,SPY,"['VIXM', 'VIXY']",0.8455,1.0986
Equities,2022-10-04,91,19.58983278728112,63,SPY,"['VIXM', 'VIXY']",0.8455,1.0986
Equities,2022-10-10,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2022-10-19,91,19.58983278728112,63,SPY,"['VIXM', 'VIXY']",0.8455,1.0986
Equities,2022-11-09,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2022-11-28,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2022-12-06,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2022-12-15,91,19.58983278728112,63,SPY,"['VIXM', 'VIXY']",0.8455,1.0986
Equities,2022-12-19,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2022-12-22,91,19.58983278728112,63,SPY,"['VIXM', 'VIXY']",0.8455,1.0986
Equities,2023-01-18,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2023-02-06,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2023-02-08,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2023-02-21,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2023-03-13,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2023-04-25,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2023-05-03,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2023-05-23,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2023-08-02,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2023-08-16,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2023-09-06,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2023-09-25,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2023-10-03,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2023-10-16,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2023-10-18,91,19.58983278728112,63,SPY,"['VIXM', 'VIXY']",0.8455,1.0986
Equities,2023-10-24,91,19.58983278728112,63,SPY,"['VIXM', 'VIXY']",0.8455,1.0986
Equities,2023-12-18,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2024-01-03,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2024-01-16,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
Equities,2024-01-31,365,100.0,252,SPY,"['VIXY', 'UVXY']",0.9769,3.1745
