seg_start,seg_end,raw_mae,corrected_mae,transferred_ok,delta
2021-08-13,2021-08-19,0.034880886562300366,0.18789228320126838,False,0.153011396638968
2021-08-20,2021-08-26,0.02371012565682163,0.17364397933272446,False,0.14993385367590284
2021-08-27,2021-09-02,0.03997105027278856,0.19772805873088686,False,0.1577570084580983
2021-09-03,2021-09-10,0.0292247710942422,0.1824181444145629,False,0.15319337332032068
2021-09-13,2021-09-17,0.02989580726908305,0.1777497663522935,False,0.14785395908321045
2021-09-20,2021-09-24,0.029956532052714435,0.20966982087910294,False,0.1797132888263885
2021-09-27,2021-10-01,0.02974823164326479,0.19031553640756946,False,0.16056730476430467
2021-10-04,2021-10-08,0.07684160939625825,0.2338280071202831,False,0.15698639772402484
2021-10-11,2021-10-15,0.0965187309608897,0.25235795084366386,False,0.15583921988277416
2021-10-18,2021-10-22,0.10762259115083764,0.29580586446989243,False,0.1881832733190548
2021-10-25,2021-10-29,0.0932303896628448,0.2793851945640516,False,0.18615480490120678
2021-11-01,2021-11-05,0.07697749968138283,0.2626359221980647,False,0.18565842251668185
2021-11-08,2021-11-12,0.09677673929707484,0.24879648739006913,False,0.1520197480929943
2021-11-15,2021-11-19,0.12288903572775704,0.2697867484080693,False,0.14689771268031226
2021-11-22,2021-11-29,0.09723914879374526,0.2700324424080334,False,0.17279329361428816
2021-11-30,2021-12-06,0.10486019515544456,0.2519141126107595,False,0.14705391745531496
2021-12-07,2021-12-13,0.09889483209458969,0.22254493541171091,False,0.12365010331712123
2021-12-14,2021-12-20,0.12455153492938871,0.24766258126417834,False,0.12311104633478963
2021-12-21,2021-12-28,0.15267154572596092,0.2819842023779007,False,0.12931265665193975
2021-12-29,2022-01-04,0.12137968367702609,0.23935915812097064,False,0.11797947444394455
2022-01-05,2022-01-11,0.1036786338391883,0.1986172121721405,False,0.09493857833295222
2022-01-12,2022-01-19,0.13537755336384316,0.22675197942841324,False,0.09137442606457008
2022-01-20,2022-01-26,0.13658549812649762,0.22283463157883268,False,0.08624913345233506
2022-01-27,2022-02-02,0.11556405776515619,0.19395676020685076,False,0.07839270244169458
2022-02-03,2022-02-09,0.10076373548587987,0.17012263650827694,False,0.06935890102239707
2022-02-10,2022-02-16,0.07200358302752059,0.13828515228025973,False,0.06628156925273913
2022-02-17,2022-02-24,0.10471240378078939,0.16079946814179397,False,0.05608706436100458
2022-02-25,2022-03-03,0.12604153436956625,0.21157708882926482,False,0.08553555445969857
2022-03-04,2022-03-10,0.1713188726019595,0.28602417721759715,False,0.11470530461563766
2022-03-11,2022-03-17,0.13161714711427788,0.23207315388436506,False,0.10045600677008718
2022-03-18,2022-03-24,0.088849295535141,0.11834974325427723,False,0.029500447719136236
2022-03-25,2022-03-31,0.04164354610198021,0.0914355959576337,False,0.04979204985565349
2022-04-01,2022-04-07,0.0383842574499498,0.04352084776301508,False,0.005136590313065285
2022-04-08,2022-04-14,0.024377552760540468,0.020376220818019753,True,-0.004001331942520715
2022-04-18,2022-04-22,0.011385486160562777,0.040293680062761475,False,0.028908193902198696
2022-04-25,2022-04-29,0.012285641085818779,0.016900568204570438,False,0.004614927118751659
2022-05-02,2022-05-06,0.014599692306084846,0.01305840200296619,True,-0.0015412903031186559
2022-05-09,2022-05-13,0.009227271917971517,0.024126998515931652,False,0.014899726597960135
2022-05-16,2022-05-20,0.013699175388415552,0.02358054141097001,False,0.009881366022554459
2022-05-23,2022-05-27,0.03678395646212963,0.0518705808405419,False,0.015086624378412267
2022-05-31,2022-06-06,0.026408646088818988,0.038121648562519,False,0.01171300247370001
2022-06-07,2022-06-13,0.017512832157071757,0.018653129568276163,False,0.0011402974112044058
2022-06-14,2022-06-21,0.048610848447711706,0.040128523656548454,True,-0.008482324791163252
2022-06-22,2022-06-28,0.0629622716841825,0.05615512944643044,True,-0.006807142237752063
2022-06-29,2022-07-06,0.0978173401127326,0.09125481837420588,True,-0.006562521738526728
2022-07-07,2022-07-13,0.1308357507462196,0.12248344033598316,True,-0.00835231041023643
2022-07-14,2022-07-20,0.13916151269639151,0.1283881237053779,True,-0.010773388991013627
2022-07-21,2022-07-27,0.13482889808818516,0.13202641458020792,True,-0.002802483507977238
2022-07-28,2022-08-03,0.12616098731746153,0.1265042634697569,False,0.0003432761522953742
2022-08-04,2022-08-10,0.11614626629036584,0.11633863124026433,False,0.00019236494989849362
2022-08-11,2022-08-17,0.10044069554575774,0.09989536146331027,True,-0.0005453340824474739
2022-08-18,2022-08-24,0.10500059782238988,0.1056439731098037,False,0.0006433752874138166
2022-08-25,2022-08-31,0.11129814802596394,0.11249058238079779,False,0.001192434354833849
2022-09-01,2022-09-08,0.12595431107710955,0.12683399383140595,False,0.0008796827542963959
2022-09-09,2022-09-15,0.12342245998194538,0.12076119766386546,True,-0.002661262318079921
2022-09-16,2022-09-22,0.1191584371142185,0.10811481951060686,True,-0.011043617603611638
2022-09-23,2022-09-29,0.12853926785604383,0.11498602258988996,True,-0.013553245266153868
2022-09-30,2022-10-06,0.1034801347586273,0.10027267773932405,True,-0.0032074570193032503
2022-10-07,2022-10-13,0.14449568989843375,0.152015955228477,False,0.007520265330043241
2022-10-14,2022-10-20,0.17002575985442409,0.1830485159569108,False,0.01302275610248671
2022-10-21,2022-10-27,0.15755649578762929,0.17357885674981016,False,0.016022360962180876
2022-10-28,2022-11-03,0.1542288115556783,0.166717997613534,False,0.012489186057855706
2022-11-04,2022-11-10,0.10950758446843964,0.13219914139902117,False,0.02269155693058153
2022-11-11,2022-11-17,0.06390093817053669,0.08859969564087995,False,0.024698757470343266
2022-11-18,2022-11-25,0.08672884539880764,0.10600417571279881,False,0.019275330313991174
2022-11-28,2022-12-02,0.07872106286009231,0.09876353094394962,False,0.020042468083857304
2022-12-05,2022-12-09,0.06294910905174682,0.08115936851315854,False,0.01821025946141172
2022-12-12,2022-12-16,0.06157187269616985,0.08023801363202805,False,0.0186661409358582
2022-12-19,2022-12-23,0.04687902888002873,0.06554651648576651,False,0.018667487605737783
2022-12-27,2023-01-03,0.011742823047356424,0.01888323335123692,False,0.007140410303880497
2023-01-04,2023-01-10,0.012892295540471208,0.014197576103922156,False,0.001305280563450948
2023-01-11,2023-01-18,0.010320123337248579,0.038484304988146464,False,0.028164181650897888
2023-01-19,2023-01-25,0.005182622398801203,0.012596931256053451,False,0.007414308857252249
2023-01-26,2023-02-01,0.012363980017603055,0.008163101283585085,True,-0.00420087873401797
2023-02-02,2023-02-08,0.05009630268263093,0.08461801982988137,False,0.03452171714725044
2023-02-09,2023-02-15,0.08935066202889101,0.19667194085778497,False,0.10732127882889396
2023-02-16,2023-02-23,0.11381865123391297,0.20798890946131512,False,0.09417025822740216
2023-02-24,2023-03-02,0.13789637948230665,0.22065237123161757,False,0.08275599174931092
2023-03-03,2023-03-09,0.13727343953703908,0.21445113024449863,False,0.07717769070745956
2023-03-10,2023-03-16,0.08584514275597041,0.17237051615544594,False,0.08652537339947552
2023-03-17,2023-03-23,0.0655486652097233,0.16074878566745684,False,0.09520012045773354
2023-03-24,2023-03-30,0.08371753511907971,0.17940874493000827,False,0.09569120981092856
2023-03-31,2023-04-06,0.0540667140465352,0.12934654520128386,False,0.07527983115474865
2023-04-10,2023-04-14,0.0368574082134256,0.09173319084330472,False,0.054875782629879126
2023-04-17,2023-04-21,0.03995915031220014,0.09505166740386402,False,0.05509251709166388
2023-04-24,2023-04-28,0.04617352818596815,0.09663046523289234,False,0.050456937046924194
2023-05-01,2023-05-05,0.04212863835179741,0.10936246969335268,False,0.06723383134155528
2023-05-08,2023-05-12,0.03063789160666367,0.0840533314397549,False,0.05341543983309122
2023-05-15,2023-05-19,0.047320812522045855,0.11491314451445837,False,0.06759233199241252
2023-05-22,2023-05-26,0.07860132372697926,0.17587163986453141,False,0.09727031613755216
2023-05-30,2023-06-05,0.10386912499829004,0.16319554872595154,False,0.059326423727661504
2023-06-06,2023-06-12,0.13526917807455624,0.18974387231163642,False,0.05447469423708018
2023-06-13,2023-06-20,0.12847875057185265,0.16564658794444592,False,0.03716783737259327
2023-06-21,2023-06-27,0.14812008009715433,0.18221463338748065,False,0.03409455329032632
2023-06-28,2023-07-05,0.19271097794650047,0.2284358574371757,False,0.03572487949067524
2023-07-06,2023-07-12,0.2240418463192891,0.265119202871707,False,0.04107735655241787
2023-07-13,2023-07-19,0.21914219024698794,0.2594640705427892,False,0.04032188029580125
2023-07-20,2023-07-26,0.2040133391186416,0.2443349281024397,False,0.04032158898379809
