ticker,seg_idx,test_seg_start,quantile_map_flagged_ok,overfit_mae_features,overfit_mae_priceonly
XLK,70,2023-04-20,True,0.04239614375625978,0.05114802755439722
XLK,71,2023-05-22,False,0.04567650979445131,0.06567378701507424
XLK,72,2023-06-23,True,0.0493704755417651,0.0798438308948438
XLK,73,2023-07-26,True,0.08583253765761936,0.04832318032502902
XLK,74,2023-08-25,True,0.0674261393306575,0.1171230799566234
XLK,75,2023-09-27,True,0.062298694874191936,0.06719566584891329
XLK,76,2023-10-27,False,0.0865790118632159,0.12578745016470996
XLK,77,2023-11-29,False,0.030135319321445152,0.050345052551525764
XLK,78,2024-01-02,True,0.020955121024819858,0.03913622925738719
XLK,79,2024-02-02,False,0.02283184873261033,0.047443230928452845
XLK,80,2024-03-06,True,0.02663786896839845,0.014871705381082062
XLK,81,2024-04-08,True,0.041554292005719855,0.027563328459517963
XLK,82,2024-05-08,False,0.04363873031002759,0.07344762405201608
XLK,83,2024-06-10,True,0.08785896122477652,0.193101350454812
XLK,84,2024-07-12,False,0.15058369168530475,0.15788849227117302
XLK,85,2024-08-13,False,0.03907616056744775,0.12291675713008497
XLK,86,2024-09-13,False,0.0317799419845131,0.0655965335529945
XLK,87,2024-10-15,True,0.022258172993271697,0.015156065589831845
XLK,88,2024-11-14,False,0.012434338275594396,0.014183229440948743
XLK,89,2024-12-17,True,0.046653385806381426,0.06701674097694486
XLK,90,2025-01-22,True,0.0382838576714331,0.048690533858680836
XLK,91,2025-02-24,True,0.07923893779406553,0.07021219965978766
XLK,92,2025-03-26,True,0.11064314398189778,0.11287974607491112
XLK,93,2025-04-28,False,0.1104607120773135,0.10527767996866479
XLK,94,2025-05-29,False,0.05561007321152096,0.0812733350372376
XLK,95,2025-07-01,False,0.09967785484315773,0.04707957468458619
