zone,pred_col,pred_type,ticker,rationale,horizon,q_target,cpe_train,lift_train,uncond_prob,threshold,n_cond_train,n_cond_oos,hit_rate_oos,calibration_err,type_group
EU_Urban_Energy,EU_Urban_Energy_heatstress_30C,heatstress_30C,NG=F,EU urban heat → nat gas,21,0.6,0.6129032258064516,1.5321167774654592,0.400036886757654,0.026747656082728208,62,7,0.5714285714285714,-0.04147465437788023,heat_stress
US_Great_Plains_Wheat,US_Great_Plains_Wheat_heatstress_32C,heatstress_32C,WEAT,US Plains wheat → wheat ETF,63,0.55,0.68,1.5115993537964458,0.4498546511627907,-0.014641480458626037,50,0,,,heat_stress
US_Corn_Belt,US_Corn_Belt_seasonal_q90,seasonal_q90,WEAT,US Corn Belt → wheat,63,0.6,0.6,1.4997275204359672,0.40007267441860467,-0.004049932093273059,110,4,0.25,-0.35,seasonal
EU_Urban_Energy,EU_Urban_Energy_GDD30_q90,GDD30_q90,DBB,EU urban heat → base metals,126,0.55,0.6713615023474179,1.4920846623762352,0.44994866529774125,0.024258908234410258,426,42,1.0,0.32863849765258213,GDD
US_Corn_Belt,US_Corn_Belt_GDD30_q90,GDD30_q90,WEAT,US Corn Belt → wheat,63,0.55,0.6707818930041153,1.4911080529461431,0.4498546511627907,-0.014641480458626037,243,24,0.25,-0.4207818930041153,GDD
US_Corn_Belt,US_Corn_Belt_seasonal_q90,seasonal_q90,WEAT,US Corn Belt → wheat,63,0.55,0.6636363636363637,1.47522396827728,0.4498546511627907,-0.014641480458626037,110,4,0.25,-0.4136363636363637,seasonal
EU_Urban_Energy,EU_Urban_Energy_heatstress_30C,heatstress_30C,NG=F,EU urban heat → nat gas,21,0.55,0.6612903225806451,1.4694738233738762,0.450018443378827,0.013109454589952604,62,7,0.5714285714285714,-0.08986175115207373,heat_stress
US_Corn_Belt,US_Corn_Belt_tmax_q95,tmax_q95,WEAT,US Corn Belt → wheat,63,0.6,0.5867768595041323,1.4666756742555604,0.40007267441860467,-0.004049932093273059,121,5,0.2,-0.38677685950413226,tmax
EU_Urban_Energy,EU_Urban_Energy_tmax_q95,tmax_q95,DBB,EU urban heat → base metals,126,0.5,0.7330097087378641,1.4660194174757282,0.5,0.008584851752618382,206,18,1.0,0.2669902912621359,tmax
Ukraine_Russia_Wheat,Ukraine_Russia_Wheat_heatstress_30C,heatstress_30C,GC=F,Black Sea wheat → gold,126,0.5,0.7311827956989247,1.4626358992705664,0.4999075956385141,0.03163254647015076,93,2,1.0,0.26881720430107525,heat_stress
US_Corn_Belt,US_Corn_Belt_GDD30_q90,GDD30_q90,WEAT,US Corn Belt → wheat,63,0.5,0.7283950617283951,1.4567901234567902,0.5,-0.024401330117228327,243,24,0.3333333333333333,-0.39506172839506176,GDD
EU_Urban_Energy,EU_Urban_Energy_tmax_q95,tmax_q95,DBB,EU urban heat → base metals,126,0.55,0.6553398058252428,1.4564768302881608,0.44994866529774125,0.024258908234410258,206,18,1.0,0.34466019417475724,tmax
EU_Urban_Energy,EU_Urban_Energy_heatstress_30C,heatstress_30C,NG=F,EU urban heat → nat gas,126,0.5,0.7258064516129032,1.4516129032258065,0.5,0.02180928099272797,62,7,0.5714285714285714,-0.15437788018433185,heat_stress
US_Corn_Belt,US_Corn_Belt_GDD30_q90,GDD30_q90,WEAT,US Corn Belt → wheat,63,0.6,0.5802469135802469,1.450353774907211,0.40007267441860467,-0.004049932093273059,243,24,0.20833333333333334,-0.37191358024691357,GDD
US_Great_Plains_Wheat,US_Great_Plains_Wheat_heatstress_32C,heatstress_32C,WEAT,US Plains wheat → wheat ETF,63,0.5,0.72,1.44,0.5,-0.024401330117228327,50,0,,,heat_stress
Ukraine_Russia_Wheat,Ukraine_Russia_Wheat_heatstress_30C,heatstress_30C,GC=F,Black Sea wheat → gold,63,0.55,0.6451612903225806,1.4336623170166258,0.4500092404361486,0.02390795910283632,93,2,1.0,0.3548387096774194,heat_stress
US_Corn_Belt,US_Corn_Belt_tmax_q95,tmax_q95,WEAT,US Corn Belt → wheat,63,0.55,0.6446280991735537,1.4329697325731985,0.4498546511627907,-0.014641480458626037,121,5,0.2,-0.44462809917355367,tmax
US_Great_Plains_Wheat,US_Great_Plains_Wheat_seasonal_q90,seasonal_q90,WEAT,US Plains wheat → wheat ETF,63,0.55,0.6391752577319587,1.4208483919857433,0.4498546511627907,-0.014641480458626037,97,3,0.0,-0.6391752577319587,seasonal
EU_Urban_Energy,EU_Urban_Energy_heatstress_30C,heatstress_30C,NG=F,EU urban heat → nat gas,21,0.5,0.7096774193548387,1.4193548387096775,0.5,-0.0010968047089297056,62,7,0.5714285714285714,-0.13824884792626735,heat_stress
Ukraine_Russia_Wheat,Ukraine_Russia_Wheat_heatstress_30C,heatstress_30C,GC=F,Black Sea wheat → gold,21,0.55,0.6344086021505376,1.4097679450663487,0.4500092404361486,0.009708697981376906,93,2,0.0,-0.6344086021505376,heat_stress
Ukraine_Russia_Wheat,Ukraine_Russia_Wheat_heatstress_30C,heatstress_30C,GC=F,Black Sea wheat → gold,42,0.5,0.6989247311827957,1.3981078448909827,0.4999075956385141,0.010950268561288402,93,2,1.0,0.30107526881720426,heat_stress
Thailand_Sugar,Thailand_Sugar_tmax_q95,tmax_q95,CANE,Thailand sugar → sugar ETF,126,0.55,0.6280487804878049,1.396114898144135,0.4498546511627907,-0.00128601926161488,164,1,0.0,-0.6280487804878049,tmax
EU_Urban_Energy,EU_Urban_Energy_tmax_q90,tmax_q90,DBB,EU urban heat → base metals,126,0.5,0.6962962962962963,1.3925925925925926,0.5,0.008584851752618382,405,29,1.0,0.3037037037037037,tmax
EU_Urban_Energy,EU_Urban_Energy_seasonal_q90,seasonal_q90,DBB,EU urban heat → base metals,126,0.5,0.6962962962962963,1.3925925925925926,0.5,0.008584851752618382,405,29,1.0,0.3037037037037037,seasonal
EU_Urban_Energy,EU_Urban_Energy_tmax_q90,tmax_q90,DBB,EU urban heat → base metals,126,0.55,0.6246913580246913,1.3883613980970892,0.44994866529774125,0.024258908234410258,405,29,1.0,0.37530864197530867,tmax
EU_Urban_Energy,EU_Urban_Energy_seasonal_q90,seasonal_q90,DBB,EU urban heat → base metals,126,0.55,0.6246913580246913,1.3883613980970892,0.44994866529774125,0.024258908234410258,405,29,1.0,0.37530864197530867,seasonal
India_Sugar,India_Sugar_tmax_q95,tmax_q95,CANE,India sugar → sugar ETF,126,0.5,0.6935483870967742,1.3870967741935485,0.5,-0.020990513444169114,124,4,0.0,-0.6935483870967742,tmax
US_Corn_Belt,US_Corn_Belt_seasonal_q90,seasonal_q90,WEAT,US Corn Belt → wheat,63,0.5,0.6909090909090909,1.3818181818181818,0.5,-0.024401330117228327,110,4,0.5,-0.19090909090909092,seasonal
US_Great_Plains_Wheat,US_Great_Plains_Wheat_heatstress_32C,heatstress_32C,ZW=F,US Plains wheat → wheat futures,63,0.55,0.6206896551724138,1.3791408963822758,0.4500552893475857,0.021677534458216102,87,0,,,heat_stress
Ukraine_Russia_Wheat,Ukraine_Russia_Wheat_heatstress_30C,heatstress_30C,GC=F,Black Sea wheat → gold,63,0.5,0.6881720430107527,1.3765984934311213,0.4999075956385141,0.015176794178163103,93,2,1.0,0.31182795698924726,heat_stress
US_Great_Plains_Wheat,US_Great_Plains_Wheat_heatstress_32C,heatstress_32C,CORN,US Plains wheat → corn,42,0.55,0.6140350877192983,1.3647697925015585,0.4499184339314845,-0.003909342362737147,57,0,,,heat_stress
US_Corn_Belt,US_Corn_Belt_tmax_q95,tmax_q95,WEAT,US Corn Belt → wheat,63,0.5,0.6776859504132231,1.3553719008264462,0.5,-0.024401330117228327,121,5,0.4,-0.2776859504132231,tmax
Ukraine_Russia_Wheat,Ukraine_Russia_Wheat_heatstress_30C,heatstress_30C,GC=F,Black Sea wheat → gold,21,0.5,0.6774193548387096,1.3550891419712598,0.4999075956385141,0.005281015460388131,93,2,0.5,-0.17741935483870963,heat_stress
Thailand_Sugar,Thailand_Sugar_tmax_q95,tmax_q95,CANE,Thailand sugar → sugar ETF,126,0.5,0.676829268292683,1.353658536585366,0.5,-0.020990513444169114,164,1,0.0,-0.676829268292683,tmax
US_Great_Plains_Wheat,US_Great_Plains_Wheat_GDD30_q90,GDD30_q90,WEAT,US Plains wheat → wheat ETF,63,0.55,0.607773851590106,1.3510449431146783,0.4498546511627907,-0.014641480458626037,283,7,0.2857142857142857,-0.3220595658758203,GDD
Ukraine_Russia_Wheat,Ukraine_Russia_Wheat_heatstress_30C,heatstress_30C,WEAT,Black Sea wheat → wheat ETF,126,0.5,0.6744186046511628,1.3488372093023255,0.5,-0.0581499238242462,43,2,0.0,-0.6744186046511628,heat_stress
Ukraine_Russia_Wheat,Ukraine_Russia_Wheat_heatstress_30C,heatstress_30C,WEAT,Black Sea wheat → wheat ETF,126,0.55,0.6046511627906976,1.344103392568659,0.4498546511627907,-0.044217038307232524,43,2,0.0,-0.6046511627906976,heat_stress
India_Sugar,India_Sugar_tmax_q90,tmax_q90,CANE,India sugar → sugar ETF,126,0.5,0.6691176470588235,1.338235294117647,0.5,-0.020990513444169114,272,16,0.0,-0.6691176470588235,tmax
Ukraine_Russia_Wheat,Ukraine_Russia_Wheat_heatstress_30C,heatstress_30C,GC=F,Black Sea wheat → gold,42,0.55,0.6021505376344086,1.3380848292155174,0.4500092404361486,0.01806574329599045,93,2,1.0,0.3978494623655914,heat_stress
US_Great_Plains_Wheat,US_Great_Plains_Wheat_heatstress_32C,heatstress_32C,WEAT,US Plains wheat → wheat ETF,42,0.55,0.6,1.3337641357027463,0.4498546511627907,-0.009201882379240882,50,0,,,heat_stress
EU_Wheat_Belt,EU_Wheat_Belt_seasonal_q90,seasonal_q90,NG=F,EU wheat zone → nat gas,126,0.55,0.5985401459854015,1.3300347014478882,0.450018443378827,0.05677160592567042,274,11,0.6363636363636364,0.03782349037823485,seasonal
US_Great_Plains_Wheat,US_Great_Plains_Wheat_tmax_q95,tmax_q95,WEAT,US Plains wheat → wheat ETF,63,0.55,0.5972222222222222,1.3275893017411595,0.4498546511627907,-0.014641480458626037,144,5,0.0,-0.5972222222222222,tmax
Ukraine_Russia_Wheat,Ukraine_Russia_Wheat_heatstress_30C,heatstress_30C,ZW=F,Black Sea wheat → wheat futures,42,0.55,0.5957446808510638,1.3237144300974086,0.4500552893475857,0.015474869383151218,94,2,0.0,-0.5957446808510638,heat_stress
Ukraine_Russia_Wheat,Ukraine_Russia_Wheat_heatstress_30C,heatstress_30C,ZW=F,Black Sea wheat → wheat futures,126,0.55,0.5957446808510638,1.3237144300974086,0.4500552893475857,0.02652152835204479,94,2,0.0,-0.5957446808510638,heat_stress
US_Great_Plains_Wheat,US_Great_Plains_Wheat_GDD30_q90,GDD30_q90,WEAT,US Plains wheat → wheat ETF,63,0.5,0.6607773851590106,1.3215547703180213,0.5,-0.024401330117228327,283,7,0.42857142857142855,-0.23220595658758209,GDD
EU_Wheat_Belt,EU_Wheat_Belt_tmax_q95,tmax_q95,NG=F,EU wheat zone → nat gas,126,0.55,0.5940959409594095,1.320159095033573,0.450018443378827,0.05677160592567042,271,10,0.6,0.005904059040590437,tmax
US_Great_Plains_Wheat,US_Great_Plains_Wheat_seasonal_q90,seasonal_q90,WEAT,US Plains wheat → wheat ETF,63,0.5,0.6597938144329897,1.3195876288659794,0.5,-0.024401330117228327,97,3,0.0,-0.6597938144329897,seasonal
EU_Urban_Energy,EU_Urban_Energy_heatstress_30C,heatstress_30C,UNG,EU urban heat → nat gas ETF,42,0.5,0.6590909090909091,1.318526170798898,0.4998694176025072,-0.03393667914896987,44,7,0.7142857142857143,0.05519480519480524,heat_stress
EU_Urban_Energy,EU_Urban_Energy_heatstress_30C,heatstress_30C,UNG,EU urban heat → nat gas ETF,42,0.55,0.5909090909090909,1.3131694190893264,0.4499869417602507,-0.014532562313245869,44,7,0.5714285714285714,-0.019480519480519543,heat_stress
EU_Urban_Energy,EU_Urban_Energy_heatstress_30C,heatstress_30C,UNG,EU urban heat → nat gas ETF,126,0.55,0.5909090909090909,1.3131694190893264,0.4499869417602507,-0.06570543684796917,44,7,0.42857142857142855,-0.1623376623376624,heat_stress
US_Great_Plains_Wheat,US_Great_Plains_Wheat_heatstress_32C,heatstress_32C,ZW=F,US Plains wheat → wheat futures,63,0.5,0.6551724137931034,1.3103448275862069,0.5,0.009525236987065146,87,0,,,heat_stress
India_Sugar,India_Sugar_tmax_q95,tmax_q95,CANE,India sugar → sugar ETF,126,0.55,0.5887096774193549,1.3086664234717806,0.4498546511627907,-0.00128601926161488,124,4,0.0,-0.5887096774193549,tmax
US_Great_Plains_Wheat,US_Great_Plains_Wheat_heatstress_32C,heatstress_32C,ZW=F,US Plains wheat → wheat futures,126,0.55,0.5862068965517241,1.3025219576943714,0.4500552893475857,0.02652152835204479,87,0,,,heat_stress
Ukraine_Russia_Wheat,Ukraine_Russia_Wheat_tmax_q95,tmax_q95,GC=F,Black Sea wheat → gold,126,0.55,0.5848375451263538,1.299612302537454,0.4500092404361486,0.040621524384592954,277,11,1.0,0.4151624548736462,tmax
Ukraine_Russia_Wheat,Ukraine_Russia_Wheat_seasonal_q90,seasonal_q90,GC=F,Black Sea wheat → gold,126,0.55,0.5848375451263538,1.299612302537454,0.4500092404361486,0.040621524384592954,277,11,1.0,0.4151624548736462,seasonal
EU_Urban_Energy,EU_Urban_Energy_GDD30_q90,GDD30_q90,UNG,EU urban heat → nat gas ETF,21,0.55,0.5845070422535211,1.298942231450222,0.4499869417602507,-0.003661386035690164,426,42,0.4523809523809524,-0.13212608987256874,GDD
US_Great_Plains_Wheat,US_Great_Plains_Wheat_heatstress_32C,heatstress_32C,CORN,US Plains wheat → corn,42,0.5,0.6491228070175439,1.2986693234391462,0.499836867862969,-0.010586128998881988,57,0,,,heat_stress
India_Sugar,India_Sugar_GDD30_q80,GDD30_q80,CANE,India sugar → sugar ETF,126,0.55,0.5825426944971537,1.2949575890599085,0.4498546511627907,-0.00128601926161488,527,38,0.0,-0.5825426944971537,GDD
EU_Urban_Energy,EU_Urban_Energy_GDD30_q80,GDD30_q80,DBB,EU urban heat → base metals,126,0.5,0.6473489519112207,1.2946979038224413,0.5,0.008584851752618382,811,46,1.0,0.35265104808877934,GDD
EU_Urban_Energy,EU_Urban_Energy_GDD30_q90,GDD30_q90,UNG,EU urban heat → nat gas ETF,21,0.5,0.6455399061032864,1.2914170848847877,0.4998694176025072,-0.016315572767899272,426,42,0.5238095238095238,-0.12173038229376254,GDD
EU_Urban_Energy,EU_Urban_Energy_tmax_q95,tmax_q95,DBB,EU urban heat → base metals,63,0.5,0.6456310679611651,1.2912621359223302,0.5,0.0073736835000583305,206,18,1.0,0.3543689320388349,tmax
India_Sugar,India_Sugar_GDD30_q90,GDD30_q90,CANE,India sugar → sugar ETF,126,0.5,0.6436781609195402,1.2873563218390804,0.5,-0.020990513444169114,261,0,,,GDD
India_Sugar,India_Sugar_GDD30_q80,GDD30_q80,CANE,India sugar → sugar ETF,126,0.5,0.6432637571157496,1.2865275142314991,0.5,-0.020990513444169114,527,38,0.0,-0.6432637571157496,GDD
EU_Wheat_Belt,EU_Wheat_Belt_seasonal_q90,seasonal_q90,NG=F,EU wheat zone → nat gas,126,0.5,0.6423357664233577,1.2846715328467153,0.5,0.02180928099272797,274,11,0.6363636363636364,-0.005972130059721303,seasonal
